config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,t_eff,seq_len,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,baseline_interp_W,P_delta_ABAB_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
b61aa7e1e107eaed,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 240, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [3, 3], ""out_channels"": 240, ""padding"": [1, 1], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 240, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 6144000}], 'kwargs': {}}","[[1, 240, 80, 80]]","[""torch.float32""]",3456000,7688640,6400,6400,2.541,439,4.5619,4.21836,3.362798,0.805992,3.412368,15.340721,56.0,56.5,2400,2200,295,False,,
a1cea5c65219ab85,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 240, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1536000}], 'kwargs': {}}","[[1, 240, 40, 40]]","[""torch.float32""]",768000,3073920,1600,1600,2.537,3911,0.5115,4.967433,4.111871,0.81405,4.153383,2.103083,56.5,56.5,1800,1700,304,False,,
05900747b1039039,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 240, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1536000}], 'kwargs': {}}","[[1, 240, 40, 40]]","[""torch.float32""]",384000,3072000,1600,1600,2.54,3337,0.5994,5.689142,4.83358,0.852015,4.837127,2.897112,56.5,59.3,2100,2300,345,False,,
3e0d655132d083f4,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 240, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1536000}], 'kwargs': {}}","[[1, 240, 40, 40]]","[""torch.float32""]",,1536960,1,1,2.54,10169,0.1967,4.675548,3.819987,0.826878,3.84867,0.751327,57.6,57.6,1600,2200,328,False,,
78217986976f72c5,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 240, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1536000}], 'kwargs': {}}","[[1, 240, 40, 40]]","[""torch.float32""]",30720000,2124800,1600,1600,2.541,1038,1.9271,4.876124,4.020562,0.841092,4.035032,7.747855,59.3,57.6,2200,2300,315,False,,
cfe165ab41a633d4,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",256000,1024640,1600,1600,2.536,12780,0.1565,4.997893,4.142331,0.829375,4.168517,0.648253,58.2,57.6,1500,1800,328,False,,
078a259346f9fe83,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",61440000,3737600,1600,1600,2.543,474,4.2256,4.386135,3.530573,0.82627,3.559865,14.91887,60.4,58.7,2400,2200,269,False,,
ce6d0341a8689dc8,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",1536000,6147840,1600,1600,2.537,4047,0.4942,5.510865,4.655303,0.841244,4.669621,2.30058,57.6,59.8,1600,2000,323,False,,
6a3f8a09f6ae2e23,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",768000,6144000,1600,1600,2.54,1600,1.25,5.119132,4.26357,0.848778,4.270353,5.329437,58.7,59.8,2200,2400,303,False,,
0d199ba9fd055029,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 480, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [3, 3], ""out_channels"": 480, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",6912000,6161280,1600,1600,2.54,386,5.1844,4.187358,3.331796,0.839856,3.347502,17.273516,59.8,58.2,2400,2100,287,False,,
a60aa864ae17e798,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",,3073920,1,1,2.539,16227,0.1233,4.728539,3.872978,0.834334,3.894206,0.477498,57.6,59.3,1700,2200,386,False,,
