t_ms,phase,window_id,I_A,V_V,P_W
8.559011039324105,warmup,1,1.66991,0.9283507,1.550262117437
17.072095011826605,warmup,1,1.2502,0.8488392,1.06121876784
46.401794999837875,warmup,1,1.14304,0.8184852,0.9355613230080001
52.27183102397248,warmup,1,1.80386,0.8187538,1.476917229668
85.76445304788649,warmup,1,3.68809,0.8614643,3.1771578701869996
93.26067805523053,warmup,1,4.43821,0.9291566,4.123792113686
101.39171004993841,warmup,1,3.06299,0.9286194,2.844351936006
107.99690603744239,warmup,1,7.27795,0.9286194,6.7584455622299995
120.88141200365499,warmup,1,4.51858,0.9173373,4.1450619770340005
126.25054502859712,warmup,1,4.5543,0.9294252,4.2328811883599995
136.84533204650506,warmup,1,4.74183,0.9286194,4.403355329502
145.66576603101566,warmup,1,4.67932,0.928888,4.34656419616
156.77423303714022,warmup,1,6.08133,0.9307683,5.660309185839
163.90435001812875,warmup,1,4.52751,0.9291566,4.206765798066001
169.0873370389454,warmup,1,5.0901,0.9278135,4.722663496349999
174.48284104466438,warmup,1,5.59018,0.9313055,5.20616537999
184.73429803270847,warmup,1,4.8222,0.9294252,4.481874199439999
192.71048001246527,warmup,1,5.20619,0.9248587,4.814990115353001
202.2135560400784,warmup,1,4.35784,0.9237842,4.0257037381280005
210.61214205110446,warmup,1,4.48286,0.9291566,4.1652789558759995
216.97491401573643,warmup,1,3.87562,0.9304997,3.606263247314
223.43507403274998,warmup,1,3.82204,0.9291566,3.551273691464
230.0154180265963,warmup,1,3.89348,0.9299625,3.6207903944999997
236.83303804136813,warmup,1,3.76846,0.9280821,3.4974402705660004
243.46182600129396,warmup,1,3.69702,0.9291566,3.4351105333320002
250.29938900843263,warmup,1,3.89348,0.9291566,3.617652638968
257.24082300439477,warmup,1,3.99171,0.9294252,3.7099958650919995
268.9336180337705,warmup,1,4.35784,0.9280821,4.044433298664001
277.57283102255315,warmup,1,3.50056,0.9280821,3.2488070759760004
282.78974402928725,warmup,1,3.41126,0.9291566,3.169594743316
287.70684503251687,warmup,1,3.38447,0.9294252,3.145611706644
297.09882801398635,warmup,1,2.77723,0.9280821,2.577497450583
306.8238640553318,warmup,1,7.304739,0.9197549,6.7185694884711
320.9195990348235,warmup,1,6.39388,0.9294252,5.942633197776
329.5579050318338,warmup,1,4.92936,0.918949,4.52983044264
337.84477005247027,warmup,1,3.10764,0.928888,2.8866495043200002
348.88808900723234,warmup,1,5.60804,0.9278135,5.20321522054
354.2581670335494,warmup,1,4.30426,0.928888,3.9981754628800004
364.37297804513946,warmup,1,4.22389,0.928888,3.9235207343200003
373.2473740237765,warmup,1,5.85808,0.9291566,5.443073695328001
383.1009270506911,warmup,1,4.42928,0.928888,4.114305040640001
392.77785300510004,warmup,1,2.72365,0.928888,2.5299658012000004
398.20996701018885,warmup,1,4.80434,0.9283507,4.460112402038
408.0912420176901,warmup,1,6.643919,0.9197549,6.1107770554531005
418.5606420505792,warmup,1,4.17924,0.9186804,3.8393858748959997
430.45310105662793,warmup,1,4.33998,0.9296938,4.034852498124
440.7092620385811,warmup,1,4.04529,0.9299625,3.7619680016249997
449.70310101052746,warmup,1,4.20603,0.9286194,3.905801054982
457.3064540163614,warmup,1,4.69718,0.9186804,4.315207201272
468.64053001627326,warmup,1,4.6436,0.9280821,4.30964203956
484.7895790007897,warmup,1,4.27747,0.9304997,3.980184551759
494.4451150367968,warmup,1,3.88455,0.9294252,3.6103986606599996
504.54783299937844,warmup,1,7.93877,0.9296938,7.380625248626
