t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
166972.47810603585,60.4,2400,327680,0.00780744,0.05660394,0.1737155,0.05074836,0.0,0.2049453,0.3601182,5.99203,0.0,0.0002442,0.00311355,0.0136752,3.608836,3.318385,1.802684,1.108424,0.6032961,1.110622,0.8025633,0.9299625,3.323257,3.317762,0.8011714,4.81194,4.83338,0.0
172028.51911302423,56.5,1500,327680,0.0,0.05270022,0.16786,0.00683151,0.0,0.1873786,0.3435274,0.9912299,0.0,0.0,0.0029304,0.013431,3.710912,3.319313,1.804638,1.116116,0.6128199,1.108058,0.8025633,0.7223192,3.317762,3.312268,0.8014645,5.02902,5.02634,0.0
177083.24583701324,57.6,2300,327680,0.00195186,0.05367615,0.1766433,0.03415755,0.0,0.2000657,0.348407,2.87546,0.0,0.0,0.0034188,0.0130647,3.681217,3.318385,1.803661,1.107325,0.6010983,1.110988,0.8018308,0.9294252,3.319594,3.313183,0.8008783,4.96068,4.96336,0.0
182134.8147970275,56.0,2400,327680,0.0,0.05660394,0.1990897,0.1424858,0.0,0.1873786,0.4137943,6.83145,0.0,0.0002442,0.0035409,0.0133089,3.677506,3.320241,1.803661,1.109523,0.6032961,1.107691,0.8018308,0.9294252,3.316846,3.312268,0.8005854,4.80122,4.89904,0.0
187188.94436204573,56.5,1500,327680,0.01268709,0.05465208,0.1688359,0.00487965,0.0,0.1893304,0.3445033,1.11625,0.0,0.0,0.0039072,0.0137973,3.706272,3.320241,1.80415,1.112087,0.6069591,1.11172,0.8043948,0.8187538,3.318678,3.312268,0.8008783,5.02232,5.02098,0.0
192244.35013800394,60.9,2400,327680,0.097593,0.05562801,0.1834748,0.1132079,0.0,0.1883545,0.4011072,5.75092,0.0,0.0,0.00286935,0.0136752,3.618116,3.319313,1.804638,1.115017,0.6032961,1.107691,0.8010981,0.926739,3.318678,3.30952,0.8008783,4.84008,4.83204,0.0
197298.4444280155,57.1,1500,327680,0.09564114,0.05074836,0.1688359,0.00780744,0.0,0.1873786,0.348407,0.9822999,0.0,0.0,0.00311355,0.0136752,3.694208,3.320241,1.80415,1.11282,0.6010983,1.112453,0.8047611,0.723125,3.318678,3.312268,0.8011714,5.02232,5.01026,0.0
202350.84099503,61.5,2400,327680,0.00390372,0.04977243,0.1883545,0.1405339,0.0009804,0.1883545,0.4264814,7.5012,0.0001221,6.105e-05,0.00311355,0.0130647,3.589349,3.318385,1.80415,1.10879,0.6036624,1.107691,0.8029296,0.9280821,3.317762,3.315015,0.8011714,4.8039,4.8307,0.0
207410.66608403344,60.9,2400,327680,0.01171116,0.05465208,0.1873786,0.1297987,0.0004902,0.1883545,0.4274573,4.36677,0.0,6.105e-05,0.00335775,0.0136752,3.65245,3.322097,1.804638,1.109889,0.6003657,1.110622,0.8018308,0.9286194,3.317762,3.317762,0.8005854,4.88296,4.7972,0.0
212463.76994100865,57.6,1500,327680,0.1034486,0.05660394,0.1717637,0.00585558,0.0,0.1893304,0.3445033,1.40201,0.0,0.0,0.0039072,0.0130647,3.681217,3.317457,1.805126,1.113552,0.608058,1.110622,0.8018308,0.9283507,3.317762,3.311352,0.8014645,4.99686,4.99954,0.0
