path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
features.6.2.block.3.0,29ac0dcc36e0e2c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 1152, ""kernel_size"": [1, 1], ""out_channels"": 192, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.2.block.3.0,forward,True,221184,88473600,3035136,29.1498,400,400,25,3.5288,3.2045,0.9338
features.6.2.block.3.1,7ea10964c717898b,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.2.block.3.1,forward,True,384,153600,615936,0.2494,400,400,25,0.2335,0.1291,0.2554
features.6.2.stochastic_depth,d35f781b873edb49,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.2.stochastic_depth,forward,True,0,,614400,,1,1,25,0.0158,0.0152,0.0025
features.6.3,ce1da0447f102275,MBConv,"{""class"": ""MBConv""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.3,forward,False,587952,,2966208,,1,1,25,18.651,19.2435,1.6357
features.6.3.block,c4a8e887ddff682c,Sequential,"{""class"": ""Sequential""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.3.block,forward,False,587952,,2966208,,1,1,25,18.4656,19.0639,1.6376
features.6.3.block.0,c35457c70750608c,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.0,forward,False,223488,,3044352,,1,1,25,6.8836,6.3568,1.5938
features.6.3.block.0.0,97a5ef98099ab746,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 1152, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.0.0,forward,True,221184,88473600,3035136,29.1498,400,400,25,4.6889,4.15,1.457
features.6.3.block.0.1,640ef974f7a5a24c,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.0.1,forward,True,2304,921600,3695616,0.2494,400,400,25,0.8761,0.6911,0.3845
features.6.3.block.0.2,f8a348357b213e8e,SiLU,"{""class"": ""SiLU""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.0.2,forward,True,0,460800,3686400,0.125,400,400,25,1.0396,0.7114,0.7741
features.6.3.block.1,899b51117473f91e,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.1,forward,False,31104,,3810816,,1,1,25,5.9339,5.667,1.1492
features.6.3.block.1.0,c7f6c9a271c9b818,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1152, ""has_bias"": false, ""in_channels"": 1152, ""kernel_size"": [5, 5], ""out_channels"": 1152, ""padding"": [2, 2], ""stride"": [1, 1]}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.1.0,forward,True,28800,11520000,3801600,3.0303,400,400,25,4.2751,4.0662,0.8915
features.6.3.block.1.1,640ef974f7a5a24c,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.1.1,forward,True,2304,921600,3695616,0.2494,400,400,25,0.6608,0.5552,0.2261
features.6.3.block.1.2,f8a348357b213e8e,SiLU,"{""class"": ""SiLU""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.1.2,forward,True,0,460800,3686400,0.125,400,400,25,0.7439,0.5921,0.3212
features.6.3.block.2,95ee3a0d9fa7c564,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.6.3.block.2,forward,False,111792,,4133568,,1,1,25,1.9118,1.8965,0.4964
features.6.3.block.2.avgpool,6c472ced2a3f8cd5,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 1, 1]]",features.6.3.block.2.avgpool,forward,True,0,,1847808,,1,1,25,0.4269,0.2913,0.2687
features.6.3.block.2.fc1,ad44247840a60a25,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 1152, ""kernel_size"": [1, 1], ""out_channels"": 48, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 1152, 1, 1]]","[""torch.float32""]","[[1, 48, 1, 1]]",features.6.3.block.2.fc1,forward,True,55344,55296,226176,0.2445,1,1,25,0.1392,0.1289,0.0232
features.6.3.block.2.fc2,21ad854780a3d750,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 48, ""kernel_size"": [1, 1], ""out_channels"": 1152, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 48, 1, 1]]","[""torch.float32""]","[[1, 1152, 1, 1]]",features.6.3.block.2.fc2,forward,True,56448,55296,230592,0.2398,1,1,25,0.125,0.1109,0.0484
features.6.3.block.2.activation,d1ba4658742ecfdd,SiLU,"{""class"": ""SiLU""}","[[1, 48, 1, 1]]","[""torch.float32""]","[[1, 48, 1, 1]]",features.6.3.block.2.activation,forward,True,0,48,384,0.125,1,1,25,0.0375,0.0239,0.0219
features.6.3.block.2.scale_activation,a35b111ddb1a90ac,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 1152, 1, 1]]","[""torch.float32""]","[[1, 1152, 1, 1]]",features.6.3.block.2.scale_activation,forward,True,0,,9216,,1,1,25,0.0457,0.0306,0.0384
features.6.3.block.3,899b51117473f91e,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.3.block.3,forward,False,221568,,3036672,,1,1,25,3.4804,3.4675,0.1359
features.6.3.block.3.0,29ac0dcc36e0e2c2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 1152, ""kernel_size"": [1, 1], ""out_channels"": 192, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.3.block.3.0,forward,True,221184,88473600,3035136,29.1498,400,400,25,3.2084,3.1935,0.1332
features.6.3.block.3.1,7ea10964c717898b,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.3.block.3.1,forward,True,384,153600,615936,0.2494,400,400,25,0.1207,0.1202,0.005
features.6.3.stochastic_depth,d35f781b873edb49,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 192, 20, 20]]",features.6.3.stochastic_depth,forward,True,0,,614400,,1,1,25,0.0151,0.015,0.0006
features.7,c4a8e887ddff682c,Sequential,"{""class"": ""Sequential""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 320, 20, 20]]",features.7,forward,False,717232,,3688128,,1,1,25,20.2184,19.7929,1.9454
features.7.0,ce1da0447f102275,MBConv,"{""class"": ""MBConv""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 320, 20, 20]]",features.7.0,forward,False,717232,,3688128,,1,1,25,20.1857,19.7625,1.9459
features.7.0.block,c4a8e887ddff682c,Sequential,"{""class"": ""Sequential""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 320, 20, 20]]",features.7.0.block,forward,False,717232,,3688128,,1,1,25,20.1509,19.7333,1.9443
features.7.0.block.0,c35457c70750608c,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.0,forward,False,223488,,3044352,,1,1,25,5.8977,5.5114,0.8148
features.7.0.block.0.0,97a5ef98099ab746,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 1152, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 192, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.0.0,forward,True,221184,88473600,3035136,29.1498,400,400,25,3.6504,3.3501,0.5874
features.7.0.block.0.1,640ef974f7a5a24c,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.0.1,forward,True,2304,921600,3695616,0.2494,400,400,25,0.876,0.6856,0.3281
features.7.0.block.0.2,f8a348357b213e8e,SiLU,"{""class"": ""SiLU""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.0.2,forward,True,0,460800,3686400,0.125,400,400,25,1.105,1.1525,0.4401
features.7.0.block.1,899b51117473f91e,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.1,forward,False,12672,,3737088,,1,1,25,6.5376,6.2317,1.1319
features.7.0.block.1.0,0b9912b799ca10ee,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1152, ""has_bias"": false, ""in_channels"": 1152, ""kernel_size"": [3, 3], ""out_channels"": 1152, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.1.0,forward,True,10368,4147200,3727872,1.1125,400,400,25,4.3391,4.0121,0.9841
features.7.0.block.1.1,640ef974f7a5a24c,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.1.1,forward,True,2304,921600,3695616,0.2494,400,400,25,0.843,0.6154,0.4873
features.7.0.block.1.2,f8a348357b213e8e,SiLU,"{""class"": ""SiLU""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.1.2,forward,True,0,460800,3686400,0.125,400,400,25,1.0447,0.8216,0.6078
features.7.0.block.2,95ee3a0d9fa7c564,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 20, 20]]",features.7.0.block.2,forward,False,111792,,4133568,,1,1,25,1.7386,1.3393,0.6279
features.7.0.block.2.avgpool,6c472ced2a3f8cd5,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 1152, 1, 1]]",features.7.0.block.2.avgpool,forward,True,0,,1847808,,1,1,25,0.4544,0.3197,0.3625
features.7.0.block.2.fc1,ad44247840a60a25,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 1152, ""kernel_size"": [1, 1], ""out_channels"": 48, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 1152, 1, 1]]","[""torch.float32""]","[[1, 48, 1, 1]]",features.7.0.block.2.fc1,forward,True,55344,55296,226176,0.2445,1,1,25,0.1533,0.1282,0.0422
features.7.0.block.2.fc2,21ad854780a3d750,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 48, ""kernel_size"": [1, 1], ""out_channels"": 1152, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 48, 1, 1]]","[""torch.float32""]","[[1, 1152, 1, 1]]",features.7.0.block.2.fc2,forward,True,56448,55296,230592,0.2398,1,1,25,0.1081,0.0885,0.049
features.7.0.block.2.activation,d1ba4658742ecfdd,SiLU,"{""class"": ""SiLU""}","[[1, 48, 1, 1]]","[""torch.float32""]","[[1, 48, 1, 1]]",features.7.0.block.2.activation,forward,True,0,48,384,0.125,1,1,25,0.0301,0.0208,0.0199
features.7.0.block.2.scale_activation,a35b111ddb1a90ac,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 1152, 1, 1]]","[""torch.float32""]","[[1, 1152, 1, 1]]",features.7.0.block.2.scale_activation,forward,True,0,,9216,,1,1,25,0.0328,0.024,0.0184
features.7.0.block.3,899b51117473f91e,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 320, 20, 20]]",features.7.0.block.3,forward,False,369280,,3832320,,1,1,25,5.7126,5.0486,1.3624
features.7.0.block.3.0,a39397cf461eef3a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 1152, ""kernel_size"": [1, 1], ""out_channels"": 320, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 1152, 20, 20]]","[""torch.float32""]","[[1, 320, 20, 20]]",features.7.0.block.3.0,forward,True,368640,147456000,3829760,38.5027,400,400,25,5.2568,4.6478,1.3
features.7.0.block.3.1,2c916154ea3694a2,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 320, 20, 20]]","[""torch.float32""]","[[1, 320, 20, 20]]",features.7.0.block.3.1,forward,True,640,256000,1026560,0.2494,400,400,25,0.2939,0.2219,0.1996
features.8,f2e802b9b4153129,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 320, 20, 20]]","[""torch.float32""]","[[1, 1280, 20, 20]]",features.8,forward,False,412160,,4208640,,1,1,25,8.5612,7.7763,1.7506
features.8.0,476741c1ad4a440f,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 320, ""kernel_size"": [1, 1], ""out_channels"": 1280, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 320, 20, 20]]","[""torch.float32""]","[[1, 1280, 20, 20]]",features.8.0,forward,True,409600,163840000,4198400,39.0244,400,400,25,6.546,5.7001,1.585
features.8.1,29539465807c58e4,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 1280, 20, 20]]","[""torch.float32""]","[[1, 1280, 20, 20]]",features.8.1,forward,True,2560,1024000,4106240,0.2494,400,400,25,0.7452,0.6652,0.1919
features.8.2,25e1faf94d118e8c,SiLU,"{""class"": ""SiLU""}","[[1, 1280, 20, 20]]","[""torch.float32""]","[[1, 1280, 20, 20]]",features.8.2,forward,True,0,512000,4096000,0.125,400,400,25,0.9931,0.6733,0.6116
avgpool,3bb8c23caf452ae2,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 1280, 20, 20]]","[""torch.float32""]","[[1, 1280, 1, 1]]",avgpool,forward,True,0,,2053120,,1,1,25,0.3771,0.3462,0.0819
classifier,1edcf930a5902342,Sequential,"{""class"": ""Sequential""}","[[1, 1280]]","[""torch.float32""]","[[1, 1000]]",classifier,forward,False,1281000,,5133120,,1,1,25,3.534,3.4371,0.5255
classifier.0,f719c360856e8f98,Dropout,"{""class"": ""Dropout""}","[[1, 1280]]","[""torch.float32""]","[[1, 1280]]",classifier.0,forward,True,0,,10240,,1,1,25,0.04,0.0293,0.0229
classifier.1,71a74d092f961fa2,Linear,"{""class"": ""Linear"", ""has_bias"": true, ""in_features"": 1280, ""out_features"": 1000}","[[1, 1280]]","[""torch.float32""]","[[1, 1000]]",classifier.1,forward,True,1281000,1280000,5133120,0.2494,1,1,25,3.3964,3.2903,0.519
