path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
features.6.block,4c3e0e4a91ff9182,Sequential,"{""class"": ""Sequential""}","[[1, 40, 40, 40]]","[""torch.float32""]","[[1, 40, 40, 40]]",features.6.block,forward,False,57264,,741056,,1,1,25,10.7025,10.3223,0.7553
features.6.block.0,cf25c29947600f5a,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 40, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.0,forward,False,10080,,1832320,,1,1,25,3.0974,2.8158,0.6426
features.6.block.0.0,f384b48289b1fa3a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 40, ""kernel_size"": [1, 1], ""out_channels"": 240, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 40, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.0.0,forward,True,9600,15360000,1830400,8.3916,1600,1600,25,2.0303,1.7074,0.6127
features.6.block.0.1,669892f8064dc3f7,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.01}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.0.1,forward,True,480,768000,3073920,0.2498,1600,1600,25,0.5111,0.4963,0.0648
features.6.block.0.2,339d9b2eca04c6a5,Hardswish,"{""class"": ""Hardswish""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.0.2,forward,True,0,,3072000,,1,1,25,0.3258,0.2247,0.2272
features.6.block.1,c8c684894f69990b,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.1,forward,False,6480,,3097920,,1,1,25,4.1564,4.0506,0.549
features.6.block.1.0,1fce3dab9ed83162,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 240, ""has_bias"": false, ""in_channels"": 240, ""kernel_size"": [5, 5], ""out_channels"": 240, ""padding"": [2, 2], ""stride"": [1, 1]}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.1.0,forward,True,6000,9600000,3096000,3.1008,1600,1600,25,3.2261,3.1906,0.5386
features.6.block.1.1,669892f8064dc3f7,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.01}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.1.1,forward,True,480,768000,3073920,0.2498,1600,1600,25,0.4659,0.4524,0.077
features.6.block.1.2,339d9b2eca04c6a5,Hardswish,"{""class"": ""Hardswish""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.1.2,forward,True,0,,3072000,,1,1,25,0.2489,0.2238,0.0626
features.6.block.2,8a4ad85e043d78ef,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 40, 40]]",features.6.block.2,forward,False,31024,,3196096,,1,1,25,1.3801,1.3683,0.3351
features.6.block.2.avgpool,3e0d655132d083f4,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 240, 40, 40]]","[""torch.float32""]","[[1, 240, 1, 1]]",features.6.block.2.avgpool,forward,True,0,,1536960,,1,1,25,0.2363,0.2333,0.0073
