config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,t_eff,seq_len,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,baseline_interp_W,P_delta_ABAB_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
b9c1c55b02ed7356,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.01}","{'args': [{'k': 'tensor', 'shape': [1, 576, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 921600}], 'kwargs': {}}","[[1, 576, 20, 20]]","[""torch.float32""]",460800,1847808,400,400,2.546,10520,0.1901,5.099254,4.303853,0.832897,4.266356,0.818232,56.5,57.6,1800,2400,323,False,,
2efa7e1329cfc088,Hardswish,"{""class"": ""Hardswish""}","{'args': [{'k': 'tensor', 'shape': [1, 576, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 921600}], 'kwargs': {}}","[[1, 576, 20, 20]]","[""torch.float32""]",,1843200,1,1,2.545,20105,0.0995,5.485017,4.689616,0.842012,4.643004,0.466602,57.6,57.6,1500,2400,299,False,,
0bf8618891200f58,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 576, ""has_bias"": false, ""in_channels"": 576, ""kernel_size"": [5, 5], ""out_channels"": 576, ""padding"": [2, 2], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 576, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 921600}], 'kwargs': {}}","[[1, 576, 20, 20]]","[""torch.float32""]",5760000,1900800,400,400,2.546,1042,1.9204,4.897575,4.102174,0.867549,4.030026,7.877694,57.1,57.6,1800,2400,323,False,,
8d9c20165f2d7670,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 576, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 921600}], 'kwargs': {}}","[[1, 576, 20, 20]]","[""torch.float32""]",,923904,1,1,2.55,18335,0.1091,4.483612,3.688211,0.83094,3.652672,0.402309,58.7,57.6,1600,2400,367,False,,
cf93481b283445b0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 576, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 576, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2304}], 'kwargs': {}}","[[1, 576, 1, 1]]","[""torch.float32""]",82944,335232,1,1,2.543,16959,0.1179,4.522535,3.727134,0.793859,3.728676,0.439552,58.2,58.2,1600,2000,373,False,,
42e0284d9b0f4f32,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 576, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 144, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 576}], 'kwargs': {}}","[[1, 144, 1, 1]]","[""torch.float32""]",82944,336960,1,1,2.546,17798,0.1124,4.548676,3.753275,0.809756,3.73892,0.421795,57.6,57.1,1900,2400,366,False,,
d5608794d5f8bde4,ReLU,"{""class"": ""ReLU""}","{'args': [{'k': 'tensor', 'shape': [1, 144, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 576}], 'kwargs': {}}","[[1, 144, 1, 1]]","[""torch.float32""]",144,1152,1,1,2.544,46265,0.0432,2.619058,1.823657,0.795022,1.824036,0.078835,56.5,54.9,1600,2200,405,False,,
be4cd46b3e01ddaf,Hardsigmoid,"{""class"": ""Hardsigmoid""}","{'args': [{'k': 'tensor', 'shape': [1, 576, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2304}], 'kwargs': {}}","[[1, 576, 1, 1]]","[""torch.float32""]",,4608,1,1,2.544,77377,0.0258,2.654653,1.859253,0.803675,1.850978,0.048056,54.9,54.3,2200,2000,456,False,,
b939e2377e49b511,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 576, ""kernel_size"": [1, 1], ""out_channels"": 96, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 576, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 921600}], 'kwargs': {}}","[[1, 576, 20, 20]]","[""torch.float32""]",22118400,1296384,400,400,2.552,1561,1.2829,5.551591,4.75619,0.80418,4.747411,6.101529,54.3,57.6,1900,2400,318,False,,
2e3cef5c7638a8ef,Linear,"{""class"": ""Linear"", ""has_bias"": true, ""in_features"": 576, ""out_features"": 1024}","{'args': [{'k': 'tensor', 'shape': [1, 576], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2304}], 'kwargs': {}}","[[1, 576]]","[""torch.float32""]",589824,2369792,1,1,2.548,1266,1.5803,4.369924,3.574523,0.811069,3.558855,5.648949,57.1,57.1,1900,2400,312,False,,
014d23df302dd2e1,Hardswish,"{""class"": ""Hardswish""}","{'args': [{'k': 'tensor', 'shape': [1, 1024], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4096}], 'kwargs': {}}","[[1, 1024]]","[""torch.float32""]",,8192,1,1,2.543,44473,0.045,2.58939,1.793989,0.806658,1.782732,0.080677,57.6,56.5,1700,2100,412,False,,
b28a18bbb00d21af,Dropout,"{""class"": ""Dropout""}","{'args': [{'k': 'tensor', 'shape': [1, 1024], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4096}], 'kwargs': {}}","[[1, 1024]]","[""torch.float32""]",,8192,1,1,4.544,45638,0.0217,2.158831,1.36343,0.778516,1.380315,0.029598,55.4,56.0,1600,2300,2,False,,
88e37aa021d4b02a,Linear,"{""class"": ""Linear"", ""has_bias"": true, ""in_features"": 1024, ""out_features"": 1000}","{'args': [{'k': 'tensor', 'shape': [1, 1024], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4096}], 'kwargs': {}}","[[1, 1024]]","[""torch.float32""]",1024000,4108096,1,1,2.545,722,2.7705,4.144072,3.348671,0.806738,3.337334,9.277617,54.9,54.9,2100,2200,287,False,,
