path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,count,lat_mean_ms,lat_median_ms,lat_std_ms
22.m.0.cv3,5cfa28a28ad2d2aa,Conv,"{""class"": ""Conv""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",22.m.0.cv3,forward,False,16640,,409600,,5,0.9706,0.9706,0.0
22.m.0.cv3.conv,665138cb895e145b,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",22.m.0.cv3.conv,forward,True,16384,6553600,409600,16.0,5,0.5924,0.5924,0.0
22.m.0.cv3.bn,0b7146bb666bd389,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.4246, -0.0621, -0.5679, -0.0605, -0.7544,  0.3208, -0.7744, -0.1384,  0.6479, -0.7085, -0.0178, -0.2452, -0.1652, -0.2683, -0.2124, -0.0051,  0.0641,  0.5864, -0.2678, -0.5508, -0.2360,  0.2593, -0.5596,  0.2239, -1.3115, -0.4673, -1.1846, -0.2815, -0.9673, -0.4177, -0.8789, -0.6123, -0.2593, -0.0467,\n        -0.1145, -0.2700, -0.3625, -0.3953, -0.4766, -0.5679, -1.9648, -0.6855,  0.3684, -0.3521, -0.8071,  0.5552, -0.7891, -1.1260, -1.4414, -0.3750, -0.1464, -0.9878,  0.8452, -0.8691, -0.5117,  0.3638,  0.3379, -0.8613, -1.3037, -0.3770,  0.3782, -0.4297, -0.9019, -0.2042, -0.2134,  0.0173, -0.4719, -0.3530,\n        -0.4724, -0.9810,  0.0897, -0.5029, -0.8555, -0.7803, -0.1427, -0.5459, -0.7920, -0.3967,  0.1315, -1.0967, -0.3999, -0.5527,  0.0611, -0.3267,  0.0461, -0.3743, -0.3560,  0.2161, -0.7002, -0.4622, -0.3499, -0.3777,  0.5229,  0.5259, -0.4580, -0.7974, -2.3477, -0.6099,  0.4033, -0.9409, -0.7100, -0.4785,\n        -0.4358, -0.4514, -0.5444, -0.9106, -0.0904, -0.6982, -0.3999, -0.6450,  0.0179, -1.0234, -0.5576, -0.6221, -0.6309,  0.1892, -0.6650, -0.2881, -0.6387, -0.2830, -0.4412, -0.2959,  0.2426, -0.5474, -0.6362,  0.0676, -0.3420, -1.0488])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",22.m.0.cv3.bn,forward,True,256,,409600,,5,0.0907,0.0907,0.0
22.m.0.m,98a0535723db6c6a,Sequential,"{""class"": ""Sequential""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m,forward,False,147968,,204800,,5,3.574,3.574,0.0
22.m.0.m.0,b2fb027cf4519a34,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0,forward,False,73984,,204800,,5,1.8647,1.8647,0.0
22.m.0.m.0.cv1,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0.cv1,forward,False,36992,,204800,,5,0.9521,0.9521,0.0
22.m.0.m.0.cv1.conv,3352e00d5bd42fc2,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0.cv1.conv,forward,True,36864,14745600,204800,72.0,5,0.6533,0.6533,0.0
22.m.0.m.0.cv1.bn,c71e83d276bbc4d1,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.9014, -0.6460, -0.5864, -1.6055, -0.3120, -1.4287, -1.0938, -0.2263, -1.1758, -1.2891, -0.6099, -0.8862, -0.8467, -1.4111, -0.9185, -1.0889, -0.9976, -1.3789, -1.3955, -0.3972, -0.7231, -1.8369, -0.7783,  0.4258, -1.2188, -0.2216, -2.1250, -0.8257, -0.6665, -0.6855, -0.9272, -1.2949, -0.7817,  1.0381,\n        -0.5576,  0.2571, -0.6504, -1.6787, -0.6992, -0.4663, -0.3086, -0.3796, -1.3730,  0.9761,  0.6538, -0.7334, -1.2129, -1.2812, -0.9702, -1.7217,  1.7656, -0.6348, -1.0498, -0.1009,  0.1699, -1.3965, -1.4570, -0.1942, -1.8760, -0.4797, -0.5532, -0.8955, -0.2786,  0.1952])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0.cv1.bn,forward,True,128,,204800,,5,0.0637,0.0637,0.0
22.m.0.m.0.cv2,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0.cv2,forward,False,36992,,204800,,5,0.8325,0.8325,0.0
22.m.0.m.0.cv2.conv,3352e00d5bd42fc2,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0.cv2.conv,forward,True,36864,14745600,204800,72.0,5,0.5428,0.5428,0.0
22.m.0.m.0.cv2.bn,cbcea068d1964d20,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.2832, -0.3901,  0.9468, -0.2527, -0.7168, -0.3350, -0.5181, -0.9043, -0.7900, -0.6738, -0.6289, -1.1074, -0.6499,  0.8823, -0.9692, -0.7222, -1.4160, -0.4380, -0.1788, -0.7578, -0.2373,  1.4023, -0.0845, -0.5142,  0.3352, -0.4775,  0.0939,  0.5107,  0.0150, -0.7593,  1.4258,  0.7988,  0.3406, -1.0889,\n        -1.3584, -0.5435, -0.4009, -0.3103,  0.8604,  0.2345, -0.7842, -0.2460, -0.1137, -0.6577, -0.1293, -0.5757, -0.2412, -0.6147,  0.7852, -0.0881, -0.1687, -0.0476, -0.6060,  0.3110,  0.3523, -0.0046, -0.3057, -0.3557, -1.0967,  0.3923,  0.3413,  0.0509, -0.1791, -0.8618])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.0.cv2.bn,forward,True,128,,204800,,5,0.0577,0.0577,0.0
22.m.0.m.1,b2fb027cf4519a34,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1,forward,False,73984,,204800,,5,1.6435,1.6435,0.0
22.m.0.m.1.cv1,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1.cv1,forward,False,36992,,204800,,5,0.77,0.77,0.0
22.m.0.m.1.cv1.conv,3352e00d5bd42fc2,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1.cv1.conv,forward,True,36864,14745600,204800,72.0,5,0.5051,0.5051,0.0
22.m.0.m.1.cv1.bn,45f90ee96fb938de,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-1.0244, -1.5850, -1.3242, -0.8853, -1.4619, -1.1133, -0.8921, -1.3955, -0.5156, -0.1443, -0.8687, -0.6494,  0.2913, -0.0911, -0.9072, -1.2148, -1.2773, -1.5312,  0.2979, -0.8062, -0.2133, -0.2578, -1.3027,  0.0761, -0.9131, -1.3955, -1.2363, -1.6543, -1.1279, -1.4238, -0.6191, -0.5229, -1.2031, -0.8862,\n         0.1179, -0.8242, -1.2295, -0.0304, -1.0566, -1.6445, -1.6035, -1.2422, -0.9111, -0.4158, -1.2188, -1.2578, -0.8677, -1.1562, -0.4246,  0.7881, -1.5420, -0.6904, -1.2783, -1.1035, -1.0166, -1.2715, -0.5298, -0.2812, -1.0010, -0.2468, -1.3252, -1.1973, -0.4639, -1.1377])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1.cv1.bn,forward,True,128,,204800,,5,0.0484,0.0484,0.0
22.m.0.m.1.cv2,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1.cv2,forward,False,36992,,204800,,5,0.78,0.78,0.0
22.m.0.m.1.cv2.conv,3352e00d5bd42fc2,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1.cv2.conv,forward,True,36864,14745600,204800,72.0,5,0.5106,0.5106,0.0
22.m.0.m.1.cv2.bn,ff92f7b63da636ab,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 3.3447e-01,  6.8994e-01,  1.1182e+00, -3.3228e-01,  1.0883e-01, -6.3037e-01,  8.7451e-01, -1.5039e-01, -4.4141e-01,  6.3525e-01,  1.0186e+00, -4.5703e-01,  7.3535e-01, -4.0466e-02, -2.5220e-01,  3.2080e-01, -2.7344e-01,  3.6182e-01,  8.9746e-01,  3.8599e-01, -2.4927e-01,  9.7107e-02,  7.1472e-02,  1.4709e-01,\n         2.0264e-01, -2.2327e-01,  8.2861e-01,  3.9673e-01,  3.4082e-01,  1.2891e+00,  1.1325e-05,  2.7979e-01,  3.3374e-01, -4.0625e-01,  4.5703e-01,  5.1611e-01, -3.0493e-01, -1.2238e-01,  1.7838e-02, -4.2627e-01,  3.7646e-01,  4.8975e-01, -5.2783e-01,  5.5957e-01,  5.9619e-01, -1.2480e+00,  8.2959e-01,  2.9266e-02,\n         8.9111e-02, -9.6741e-02,  1.2920e+00,  2.1088e-02,  1.2090e+00,  5.3174e-01, -5.8838e-01, -3.1616e-01,  7.1387e-01,  5.8105e-01,  1.0162e-01, -3.2764e-01, -1.2067e-01,  3.0225e-01, -5.6396e-01,  3.5742e-01])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.m.0.m.1.cv2.bn,forward,True,128,,204800,,5,0.0506,0.0506,0.0
23,8cf706965f06d511,Segment,"{""class"": ""Segment"", ""nc"": 80, ""reg_max"": 16, ""stride"": ""tensor([ 8., 16., 32.])""}","[[1, 64, 80, 80], [1, 128, 40, 40], [1, 256, 20, 20]]","[""torch.float32""]",[],23,forward,False,717680,,2867200,,5,200.0643,200.0643,0.0
23.cv2.0,7fd7f009284314a8,Sequential,"{""class"": ""Sequential""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0,forward,False,78144,,3276800,,5,27.6426,27.6426,0.0
23.cv2.0.0,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.0,forward,False,36992,,3276800,,5,13.9271,13.9271,0.0
23.cv2.0.0.conv,b3d3d746de5ca8f5,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.0.conv,forward,True,36864,235929600,3276800,72.0,5,12.586,12.586,0.0
23.cv2.0.0.bn,82ee87943ec12f5c,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.5288, -1.0439, -1.6992, -1.2451, -0.6230, -0.9019, -0.9600, -0.7295, -0.2747, -1.1406, -1.2432, -0.4780, -0.9790,  0.0212, -1.3291, -1.2832, -0.7065, -0.4795, -1.0918, -0.9990, -1.6504, -1.0381, -1.1816,  0.3765, -1.3691, -1.0898,  0.1486, -0.7480, -0.0489, -1.4248, -0.8848,  0.0150, -0.7949, -1.8770,\n        -1.0967, -0.8818, -1.4707, -1.5000, -0.8066, -0.9678, -1.2266, -0.5063,  0.0434, -0.6851, -0.3445, -0.9565, -1.0566, -1.0303, -0.7876, -0.9824, -0.7314, -1.4961, -1.2812, -0.9741, -1.2324, -1.0615, -0.4426,  0.7109, -0.5928, -0.5107, -1.3496, -0.3457, -0.7158, -0.6089])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.0.bn,forward,True,128,,3276800,,5,0.636,0.636,0.0
23.cv2.0.1,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.1,forward,False,36992,,3276800,,5,8.8857,8.8857,0.0
23.cv2.0.1.conv,b3d3d746de5ca8f5,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.1.conv,forward,True,36864,235929600,3276800,72.0,5,7.4165,7.4165,0.0
23.cv2.0.1.bn,ad96713ac6db02ba,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.2578,  0.1932,  1.4521,  2.0762,  0.1055,  1.0645, -1.0684,  0.5127, -0.1486,  0.7354,  1.4521,  1.6055,  0.3804, -0.1550,  2.0898,  0.7305,  1.2939,  0.4116,  0.5630,  0.6714,  0.3323,  0.4934,  1.7529,  1.0195,  1.9902,  1.1465,  0.4446,  0.5083,  1.9746, -0.2617, -0.8477,  1.3711,  0.9692,  1.6875,\n         0.6812, -0.4414,  1.7197,  1.8486,  1.6992,  0.7275,  1.3887,  2.0645,  0.3057,  2.0469,  0.0938,  1.0449,  2.0859, -0.7002,  1.0176,  0.3499,  1.7080,  1.2451,  0.3154,  2.2051,  0.5000,  1.4805,  1.3486,  0.6001,  0.7007,  0.9546,  1.7900,  1.3262,  1.9141,  1.2119])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.1.bn,forward,True,128,,3276800,,5,0.5258,0.5258,0.0
23.cv2.0.2,e9d27018bf61717d,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ 1.9600,  1.9531,  1.8574,  1.9678,  1.8115,  1.4297,  1.2686,  1.0566,  0.7886,  0.5679,  0.3987,  0.2451,  0.1290,  0.0516, -0.0020,  0.5161,  1.8252,  1.9482,  1.9424,  1.8018,  1.5654,  1.3408,  1.4512,  1.3330,  0.9658,  0.6343,  0.4302,  0.2617,  0.1376,  0.0331, -0.0179,  0.3208,  1.7920,  1.9639,\n         1.9248,  1.7412,  1.6660,  1.4590,  1.3516,  1.1260,  0.8618,  0.6348,  0.4397,  0.2852,  0.1599,  0.0675,  0.0091,  0.4971,  1.8359,  1.6182,  1.6318,  1.5566,  1.8828,  1.7920,  1.5791,  1.2930,  0.8857,  0.6421,  0.4546,  0.2944,  0.1631,  0.0489, -0.0331,  0.3359])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv2.0.2,forward,True,4160,26214400,3276800,8.0,5,4.6665,4.6665,0.0
23.cv2.1,ba2148944390f9e3,Sequential,"{""class"": ""Sequential""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1,forward,False,115008,,1228800,,5,5.5344,5.5344,0.0
23.cv2.1.0,6cfe7a34bafabeb5,Conv,"{""class"": ""Conv""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.0,forward,False,73856,,1228800,,5,3.0891,3.0891,0.0
23.cv2.1.0.conv,b0f07601a28f4098,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.0.conv,forward,True,73728,117964800,1228800,96.0,5,2.676,2.676,0.0
23.cv2.1.0.bn,fda5f70bc51c23ad,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.7837, -1.0156, -0.5591, -0.8774,  0.1879,  0.0485,  0.9033, -0.5620, -0.6714, -0.3130,  0.6895,  0.9194, -1.2734, -0.8325, -1.0107, -1.9307, -1.3672, -0.5005, -0.3706, -0.0815, -1.0049, -1.1982,  0.0072,  0.7710, -0.3708, -0.9141, -0.2966, -0.9829, -0.5928, -0.2158, -0.4585, -0.3088, -0.0975, -0.0282,\n        -0.4182, -1.6396, -0.6265, -0.4209, -0.3088, -0.8301,  0.1757, -0.7983, -1.3291, -0.7422, -0.7490, -0.3489, -0.3257, -0.2571, -1.0723, -1.2969, -0.2732, -0.4614, -0.1632, -0.2588, -0.8457,  0.7202, -1.8027, -0.3926,  0.0787, -0.9702, -0.5483, -0.9043, -0.7197, -0.8008])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.0.bn,forward,True,128,,819200,,5,0.1013,0.1013,0.0
23.cv2.1.1,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.1,forward,False,36992,,819200,,5,1.6932,1.6932,0.0
23.cv2.1.1.conv,7dcfbda29846c883,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.1.conv,forward,True,36864,58982400,819200,72.0,5,1.2899,1.2899,0.0
23.cv2.1.1.bn,df1be72167674e8c,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 2.2441, -0.8076,  0.1973,  0.9194,  1.2188,  1.2881,  1.4121,  0.9487,  1.1748, -0.0746,  1.6953,  0.5898, -0.0117, -0.0728,  0.0341,  1.1367,  1.2607,  0.2488,  0.6304,  0.8271,  0.6733,  1.1348,  1.8467,  0.4624,  1.0156,  1.0498,  0.6436,  0.0629,  0.9844,  1.1465,  0.9521,  1.6562,  0.0936,  1.3135,\n         0.5815,  0.4583,  1.3154,  0.0345,  0.2139,  1.0449,  1.1084,  0.3171,  0.6445,  0.4536, -0.7017, -0.1909,  1.1797,  1.2324,  1.2900,  1.1406,  0.4612,  1.0703,  1.7031,  1.2246,  0.1980,  0.7363,  0.8950, -0.1686, -0.1242,  0.9004,  1.1367,  0.1125,  1.4023,  1.0752])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.1.bn,forward,True,128,,819200,,5,0.1207,0.1207,0.0
23.cv2.1.2,d14ff06610a094a5,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ 2.4180,  2.4785,  2.1680,  1.9346,  1.6787,  1.2881,  1.0625,  0.9839,  0.7476,  0.5024,  0.3262,  0.1808,  0.0603, -0.0331, -0.0856,  0.2668,  2.0020,  1.9697,  1.7539,  1.6562,  1.8604,  1.7812,  1.8027,  1.3428,  1.0195,  0.6245,  0.3254,  0.1284, -0.0313, -0.1133, -0.1674,  0.0122,  2.0000,  1.9707,\n         1.8867,  1.7471,  2.0703,  1.8838,  1.2158,  0.9053,  0.7866,  0.5371,  0.3479,  0.2126,  0.0955,  0.0120, -0.0475,  0.3564,  2.0000,  2.0762,  1.9160,  1.8535,  1.6387,  1.6416,  1.5479,  1.0869,  0.9434,  0.6689,  0.4241,  0.2085,  0.0496, -0.0725, -0.1190,  0.1051])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",23.cv2.1.2,forward,True,4160,6553600,819200,8.0,5,0.6394,0.6394,0.0
23.cv2.2,27a5bc3647bf7fdc,Sequential,"{""class"": ""Sequential""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2,forward,False,188736,,512000,,5,4.6302,4.6302,0.0
23.cv2.2.0,0ed1c23cf9110f7a,Conv,"{""class"": ""Conv""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.0,forward,False,147584,,512000,,5,3.2386,3.2386,0.0
23.cv2.2.0.conv,4c7e6de9dc310050,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.0.conv,forward,True,147456,58982400,512000,115.2,5,2.2789,2.2789,0.0
23.cv2.2.0.bn,e1340eb72c5bf87d,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.1401, -0.6357, -0.9448, -0.9858, -0.4099, -0.0334, -1.4062, -0.2825,  0.6372, -0.7188, -0.7031, -0.5327, -0.0848, -0.4019, -0.9282, -0.5122, -0.1368,  0.0607, -0.0767, -0.6201, -0.3083, -0.8794, -0.5894, -0.2360, -0.1261, -0.3613, -1.5420, -0.5874, -1.3633, -0.5337, -0.7085, -0.4636, -0.7173, -0.0451,\n        -0.2290, -0.5342, -0.4365, -0.6709, -0.6523, -0.2294, -0.4333,  0.0338, -0.6416,  0.1174, -1.1533, -0.8740,  0.6050,  0.0543, -1.0039,  0.0362,  0.3140, -0.9194, -0.6665, -0.9160, -0.9678, -0.0596, -1.1924, -0.6890, -0.1250, -0.9814, -0.1597,  0.0728,  0.3357, -0.2493])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.0.bn,forward,True,128,,204800,,5,0.629,0.629,0.0
23.cv2.2.1,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.1,forward,False,36992,,204800,,5,0.9615,0.9615,0.0
23.cv2.2.1.conv,3352e00d5bd42fc2,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.1.conv,forward,True,36864,14745600,204800,72.0,5,0.6442,0.6442,0.0
23.cv2.2.1.bn,7fe553145f3d6522,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.2656,  0.5171,  0.5288,  1.5098,  0.6880,  0.9355,  1.6182,  0.4526,  0.8052,  0.7354,  1.1680,  0.8457,  1.2930,  1.3896,  1.4307,  1.3604,  0.5059,  1.1943,  1.3242,  0.9136,  0.7573,  0.7998, -0.2808,  1.5293,  1.8281,  0.6953, -0.3777,  1.3682,  0.8960,  0.7783, -0.4141,  1.0664, -0.1992,  0.8198,\n         0.9023,  0.9175,  1.0723,  1.2822,  0.0681,  0.7837,  1.3408,  1.3525,  0.8838,  0.3950,  0.6016,  1.2646,  1.4805,  0.7822,  1.4590,  0.4048,  0.3694,  0.0928,  0.9214,  1.7725,  1.2266,  1.2676,  1.4512,  1.5264,  1.6416,  0.8159,  0.8325,  0.7163, -0.5049,  0.8882])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.1.bn,forward,True,128,,204800,,5,0.0619,0.0619,0.0
23.cv2.2.2,b4e0d8a8ee639308,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ 2.3848,  2.4980,  2.1152,  1.9795,  1.4902,  1.5488,  0.8389,  0.9312,  0.7759,  0.4214,  0.3594,  0.2788,  0.1392,  0.1116,  0.0502,  0.0436,  2.0371,  2.0137,  1.8848,  1.8174,  1.8330,  1.5615,  1.4619,  1.3916,  0.9424,  0.6172,  0.3049,  0.2170,  0.0529, -0.0227, -0.0577, -0.0923,  2.7676,  2.6543,\n         2.2168,  1.7598,  1.5430,  1.2480,  0.7070,  0.8433,  0.6802,  0.6416,  0.4204,  0.3203,  0.2051,  0.0438, -0.0354, -0.0303,  2.1973,  2.0703,  2.0156,  1.9521,  1.6562,  1.5986,  1.2812,  0.9561,  0.8525,  0.5610,  0.6792,  0.2125,  0.1423,  0.0640, -0.1085, -0.1639])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",23.cv2.2.2,forward,True,4160,1638400,204800,8.0,5,0.3247,0.3247,0.0
23.cv3.0,7fd7f009284314a8,Sequential,"{""class"": ""Sequential""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",23.cv3.0,forward,False,19904,,3686400,,5,31.8738,31.8738,0.0
23.cv3.0.0,7fd7f009284314a8,Sequential,"{""class"": ""Sequential""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",23.cv3.0.0,forward,False,5984,,3686400,,5,10.6913,10.6913,0.0
23.cv3.0.0.0,d7d46c82cbe5cfee,DWConv,"{""class"": ""DWConv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",23.cv3.0.0.0,forward,False,704,,3276800,,5,4.3331,4.3331,0.0
