t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
176917.69830702106,68.6,2400,327680,0.00585558,0.06441138,0.1883545,0.08588185,0.0,0.1854267,0.3591422,5.60804,0.0,0.0,0.00347985,0.0135531,3.610692,3.317457,1.80415,1.109156,0.6036624,1.107691,0.8043948,0.9299625,3.319594,3.310436,0.7997062,4.86822,4.77308,0.0
181970.60315302224,69.2,2400,327680,0.09856894,0.0585558,0.1805471,0.1151597,0.0,0.1883545,0.3601182,4.44714,0.0001221,0.0,0.00299145,0.0125763,3.61162,3.318385,1.80415,1.107325,0.6047613,1.110622,0.8018308,0.9286194,3.316846,3.312268,0.8005854,4.80256,4.81194,0.0
187034.93255900685,69.7,2400,327680,0.0,0.05172429,0.1795711,0.05270022,0.0,0.1883545,0.4860132,6.00096,0.0001221,0.0,0.00311355,0.0128205,3.619044,3.321169,1.80415,1.109889,0.608058,1.104394,0.8036622,0.9283507,3.317762,3.314099,0.8002922,4.86018,4.82266,0.0
192085.6293310062,68.1,2400,327680,0.00292779,0.05074836,0.1805471,0.04001313,0.0,0.1883545,0.391348,5.73306,0.0,0.0,0.0035409,0.0131868,3.6209,3.320241,1.803173,1.113552,0.6036624,1.107691,0.8018308,0.9315742,3.317762,3.310436,0.8005854,4.85482,4.8441,0.0
197150.35671700025,68.6,2400,327680,0.00097593,0.05562801,0.1756674,0.02439825,0.0,0.1903064,0.3474311,3.58986,0.0,0.0,0.00323565,0.0131868,3.636675,3.317457,1.803173,1.115017,0.6065928,1.110622,0.8025633,0.928888,3.314099,3.311352,0.8002922,4.90842,4.86554,0.0
202202.94803200522,67.5,2400,327680,0.00487965,0.06538731,0.1795711,0.0780744,0.0,0.1893304,0.390372,5.97417,0.0001221,6.105e-05,0.0034188,0.0131868,3.614404,3.317457,1.80415,1.113552,0.6076917,1.104394,0.8029296,0.9280821,3.316846,3.311352,0.8017574,4.8441,4.85482,0.0
207253.80149201374,69.2,2400,327680,0.00390372,0.05074836,0.1834748,0.06050766,0.0,0.2029934,0.363046,6.57248,0.0001221,0.0,0.0039072,0.0126984,3.619044,3.323953,1.805126,1.109523,0.6014646,1.107325,0.8018308,0.9280821,3.315931,3.310436,0.8011714,4.84544,4.84544,0.0
212307.85955800093,67.0,2400,327680,0.1024727,0.05367615,0.1883545,0.08588185,0.0019608,0.1893304,0.418674,4.81327,0.0001221,6.105e-05,0.00299145,0.0128205,3.615332,3.317457,1.805126,1.107691,0.6047613,1.107691,0.8032959,0.9326486,3.317762,3.313183,0.8005854,4.83338,4.86688,0.0
217364.3650340091,66.4,2400,327680,0.09954486,0.05465208,0.1873786,0.1317506,0.0,0.2020175,0.4147702,5.4473,0.0,0.0,0.00311355,0.0130647,3.618116,3.321169,1.80415,1.108424,0.6073254,1.109156,0.8036622,0.928888,3.316846,3.311352,0.8002922,4.86688,4.87894,0.0
222418.88526899857,68.6,2400,327680,0.0097593,0.1014967,0.2147046,0.1454136,0.0,0.1912823,0.376709,6.23314,0.0,0.0,0.00335775,0.0131868,3.592133,3.318385,1.805615,1.107325,0.6036624,1.102929,0.8025633,0.928888,3.314099,3.316846,0.8002922,4.80122,4.84544,0.0
