config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
1a821a1e17dc0d36,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.8467, -0.6895, -1.5049, -0.7642, -1.1992, -1.5439, -1.0889, -0.9844, -0.8174,  1.9697, -0.2878, -0.7192, -0.5659, -0.3901, -0.1630, -1.1172, -1.1230, -0.9712, -1.2061, -1.3018, -0.5513, -0.0723, -1.2031, -0.5908, -0.9253, -0.4751, -0.6787, -1.0791, -0.5400,  0.0964, -1.1592, -1.2666, -0.0235, -1.5039,\n        -0.8320, -0.3101, -0.9761, -1.0684, -1.4238, -1.0156,  0.2014, -0.4465, -0.6694, -0.0295, -0.9932, -0.5557, -1.3057, -1.0244, -1.5420, -1.5537, -0.7656, -0.5381, -1.5811, -0.8086, -0.8047, -0.8940, -0.8760, -0.4824, -0.7754, -0.5181, -1.3594, -1.2314, -1.2988, -0.8613])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",,819200,3.029,24144,0.1243,5.114719,3.607295,0.44823,69.2,68.1,2400,2400,472,False,,
61b4c26d840a9df4,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.5410,  0.3704, -0.7769, -0.7256,  0.3406, -0.0607, -0.0290,  0.7700, -0.3398, -1.1279, -0.8042,  0.2495, -0.8179, -1.0293, -1.0830,  0.5249,  0.1481, -0.6733, -0.5835, -0.2042,  1.0869, -0.0119, -0.4290, -1.0352, -0.7524,  1.6074, -0.8281,  0.5308, -0.2588, -0.4712, -0.4426, -0.6582, -0.3542, -1.3359,\n         1.2188, -0.7178, -0.2795, -0.1217, -0.3179,  0.0152,  0.0077,  0.4963,  0.9067, -0.8574,  1.4893, -0.9502, -0.5830, -0.3291, -0.4236, -0.6948, -0.9385,  0.4556,  0.4578,  0.1470, -0.1450,  0.2576,  0.7910,  0.9937, -0.9204, -0.3140, -0.3223,  0.5781, -0.1320, -0.6924])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",,819200,3.029,26987,0.1112,5.292673,3.785249,0.42079,68.6,70.3,2400,2400,457,False,,
043bedb72d7f8a41,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}",,"[""torch.float32""]",58982400,1024000,3.031,1381,2.1731,5.032176,3.524752,7.6595,68.1,70.3,2400,2400,516,False,,
c8be8aebe95b2036,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.4766, -0.1534, -0.5122, -0.2664, -1.0820, -0.7051,  0.1126, -0.7207, -0.3237,  0.2393, -0.2490,  0.1752, -0.7310, -0.6123, -0.2844, -0.5186, -0.6670, -0.3408, -0.9126, -0.1943,  0.3074, -0.2754, -0.1414, -0.3049, -0.4041, -0.7847, -0.6553, -1.0635, -1.0781, -0.6372, -0.5039, -0.7544, -1.2910, -0.7036,\n        -0.1091, -0.6401, -0.2642, -0.7954, -0.3289, -0.5566,  0.0851, -0.3691, -0.6465, -0.2019, -0.8228, -0.6138, -0.7158,  0.0093, -0.7383, -0.6348, -1.0830, -0.7939, -1.6680, -0.2964, -0.3484, -0.2749, -0.7300, -0.4292, -0.8140, -0.4941, -0.0553, -0.2886, -0.1177, -0.7476, -0.5229, -0.5015, -0.7578, -0.9590,\n        -0.6929, -0.6714, -0.7891, -0.2159, -0.0126, -0.8149, -0.6465, -1.2441, -0.0898,  0.0356, -0.4099,  0.1445, -0.8398, -0.3176, -0.1774, -0.8115, -0.4470, -0.3960, -0.5073, -0.2695, -0.2566, -0.3098, -0.2549,  0.1038, -0.8428, -0.5356, -0.4170, -0.8970, -0.8682, -0.7251, -1.0059,  0.0343, -0.3735, -0.2629,\n        -0.3679,  0.0734, -0.3118, -0.6494, -0.8115, -0.3442, -0.4670,  0.0489,  0.0406, -0.6304,  0.0769, -0.6616, -0.4570, -0.5112, -0.2849,  0.0062, -0.6104,  0.0264, -1.3936, -0.2856, -0.2759, -0.5200, -0.4641, -0.0570, -0.0853, -1.0625])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 128, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 204800}], 'kwargs': {}}",,"[""torch.float32""]",,409600,3.03,27862,0.1077,4.820657,3.313233,0.356752,69.2,68.6,2400,2400,526,False,,
e1c99929d0fa542e,Concat,"{""class"": ""Concat""}","{'args': [{'k': 'list', 'sub': [{'k': 'tensor', 'shape': [1, 128, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 204800}, {'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}]}], 'kwargs': {}}",,"[""torch.float32""]",,1228800,3.033,15696,0.1911,4.546372,3.038948,0.580856,68.6,68.1,2400,2400,574,False,,
a91726dd6ba20d17,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.4207, -0.4709, -0.9629, -0.7793, -0.6914, -0.3884, -0.8638, -0.4514, -0.5352, -0.6719, -0.4236, -0.8232, -0.3450,  0.1387, -0.6909, -0.0810, -0.7417, -0.6016, -0.6938, -0.4187, -0.4565, -0.9209, -0.6641, -0.5186, -0.6616,  0.1194, -0.9883, -0.6934, -0.5601, -0.4099, -0.7710, -0.7769, -0.2286, -0.1686,\n        -0.7344, -0.8486, -0.5659, -0.4492, -0.5679, -0.7510, -0.7827, -0.6611, -0.8608, -0.7339, -0.8071, -0.6113, -0.5762, -1.0264, -0.4170, -0.4224, -0.4045, -0.5493,  1.0723,  0.4651, -0.6348, -0.2404, -0.8301, -1.0010, -0.5205, -0.8218, -0.6709, -0.9707, -0.4580, -0.9502, -0.6631, -0.4614, -0.5400, -0.6787,\n        -0.9121, -0.7983, -0.6899, -0.5181, -0.5615, -1.0713, -0.7871, -0.6401, -0.0492, -0.0214, -0.6904, -0.5854, -0.5679, -0.3894, -0.9668, -0.7451, -0.4282, -0.6587, -0.7124, -0.9961, -0.2905, -0.3779, -0.5264, -0.9580, -0.6060, -0.6689, -0.7627, -0.6284, -0.5308, -0.2683, -0.8726, -0.7505, -0.8105, -0.7607,\n        -0.1434, -0.9072, -0.9868, -0.4985, -0.6846, -0.8896, -0.8755, -0.8486, -0.4041, -0.7695, -0.6021, -0.7476, -0.8984, -0.6582, -0.5752, -0.5181, -0.7461, -0.6006, -0.6328, -0.7007, -0.5034, -0.6436, -0.7104, -0.2881, -0.7070,  0.1838, -0.6494,  0.3069, -0.3459, -0.1603, -0.8169, -0.7119, -1.3506, -0.7573,\n        -1.0713, -0.5215, -0.6392, -1.2100,  0.3145, -0.9443, -1.0498, -0.0292, -1.3965,  0.8379,  0.4536, -0.8154, -0.7559, -0.9585,  0.3552, -0.6401, -0.3149, -0.0643, -0.3479,  0.0585, -0.3550,  0.4490, -0.2136, -0.9219, -0.4319, -0.5010, -1.1865, -2.0488, -0.4988, -0.3699, -1.4639, -1.0039,  0.0101, -0.5801,\n        -1.0605,  0.1423, -1.1758, -0.7681,  0.3052, -0.9058, -1.6611, -1.1582,  0.4451, -0.6089, -1.1104,  0.6641, -0.9956, -1.2373,  0.2450,  0.3289,  1.1113, -0.4417,  1.0176, -0.8882, -0.5942, -1.8477, -0.1316,  0.6855, -0.6831, -0.0770, -0.6533, -1.0518,  1.6826, -0.9897, -0.4778, -1.1035, -1.3047, -0.7710,\n        -0.6240,  0.2827, -1.1182, -0.9556, -0.7554, -0.7798, -1.7266, -0.7402, -0.4199, -0.7124, -0.4031,  0.1691, -0.7065, -1.2510, -1.1387, -0.3047, -1.3398,  0.6494, -0.5923,  0.6230, -1.0771, -0.9951, -0.9990, -0.9775, -0.9697, -0.9810, -1.0332,  0.2061, -0.5698, -0.8203, -1.1260, -0.9048,  1.2305,  0.4797,\n        -0.1240, -0.7085, -0.0183, -1.3047, -1.5801, -1.6289,  0.5571,  0.7588, -0.6201, -1.6641, -1.3184, -1.5537,  0.3503, -0.5708, -0.4636,  0.8037, -1.6182,  0.2725])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",,819200,3.03,27030,0.111,5.284603,3.777179,0.419222,67.0,68.6,2400,2400,430,False,,
959aefdaf1000533,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.9023, -1.2373, -1.5225, -0.9961, -0.8989, -0.8408, -0.9058, -0.9072, -0.7451, -0.8970,  0.0660, -2.0918, -0.4504, -1.4678, -0.6401, -2.1328, -0.2230, -0.7471, -1.2275, -1.0771, -1.1924, -0.5581, -1.1377, -0.1698, -0.0898, -0.9487, -1.1582, -1.1709, -0.7734, -1.0342, -0.4966, -0.2070, -0.7559, -0.8149,\n        -0.5371, -1.2021, -0.7544, -0.8203, -1.3281, -0.8979, -0.8389, -0.8672, -0.9644, -0.7695, -0.7900, -0.8882, -1.3789, -1.0137, -0.4421, -0.7876, -0.6265, -0.9238, -1.3125, -0.8789, -1.2236, -1.4941, -0.9478, -1.0938, -1.6514, -1.0479, -0.1055, -0.7246, -0.1908, -1.0986, -1.2412, -0.8750, -0.6919, -1.3643,\n        -1.3506, -0.9146, -1.1660, -0.3640, -1.4873, -1.3760,  0.1837, -1.6504, -0.9712, -1.3965, -0.8813, -1.4512, -0.8550, -1.1260, -1.0684,  0.4575, -0.4646, -1.0625, -1.2959, -1.1631, -0.9341,  0.1987, -1.1182, -1.0527, -0.2446, -1.0400, -0.4526, -0.9741, -1.2061, -0.9688, -0.0350, -0.3093, -1.1016, -0.5464,\n        -0.8569, -1.2197, -3.3945, -1.1924, -0.6948, -0.2920, -0.9385, -1.3018, -0.6294, -0.9971, -0.8613, -0.6948, -0.9097, -1.1074, -1.5146, -0.3816, -1.3018, -0.9448, -0.0719, -1.2949, -0.7021, -1.1807, -1.0059, -1.4805, -1.0996, -0.9492, -0.6143, -0.3625, -0.1598, -0.0441, -0.2218, -0.9341, -1.5918, -0.2157,\n        -1.3506, -1.0352, -0.8809, -1.4717, -1.0078, -0.8423, -0.5039, -1.4307, -1.1650, -0.6685, -1.2031, -0.8120, -0.6592, -0.8970, -0.0458,  0.1901, -0.2749, -0.8989, -0.7705, -1.4404, -0.9292, -1.5908, -0.4458,  0.2463, -1.0977, -1.0342, -0.9028, -1.2510, -1.3184, -1.3340, -1.7979, -0.6543, -1.4414, -0.7681,\n        -0.9424, -0.7944, -0.7466, -1.3232, -1.1230, -0.8384,  0.6914, -0.7368, -1.2314, -1.0576, -1.5830,  0.2233, -1.2500,  1.0137, -1.2979,  0.0149, -1.1855, -1.1318, -0.1175, -1.2637,  0.1743,  0.3772, -1.1885, -0.7627, -1.0781, -0.6289, -0.4949, -0.7490, -0.9849, -0.0891, -0.8589, -0.7065,  0.5229, -1.0332,\n        -1.0371, -0.5566, -0.8550, -1.3701, -0.4741, -1.0635, -0.9585, -0.9990, -1.0098, -1.5420, -0.6548, -1.7861,  0.0426, -0.7417, -0.4106, -1.1963, -1.1357, -0.7925, -1.2354, -1.1104, -1.1221, -0.9849, -0.4353, -0.7603, -1.0039, -0.4019, -1.4600, -1.0820, -1.1104, -1.0029, -1.2334, -1.4609, -0.6030, -1.2793,\n        -0.9775, -1.2744, -0.8994, -0.8770, -1.0859, -1.2275, -0.8774, -0.9980, -0.9092, -1.0137, -1.1816, -1.2246, -0.8594, -0.8105, -1.0586, -0.5396, -1.4453, -0.4856])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",,819200,3.03,23929,0.1254,5.031269,3.523845,0.441794,67.0,68.6,2400,2400,499,False,,
fc99a0b9dfa36bf2,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.7788, -0.7095, -2.0469, -0.7310, -0.6294, -0.8008,  1.1611, -1.8564,  0.1721, -1.1699, -1.2021, -1.5488, -1.3867, -0.1281, -1.4512,  0.3303, -1.2344, -1.3662, -0.8936,  0.0290, -1.2744, -1.5996, -0.8306, -1.3828, -1.4062, -0.0836, -1.1582, -1.9561, -1.2227, -1.3047, -0.4688, -1.1533, -1.0850, -1.1934,\n        -1.0967, -1.0664, -1.4756, -1.0020, -1.0742, -0.9800, -0.3772, -0.1176, -1.4150, -1.1670, -1.6289, -1.0439,  0.7788, -0.5562, -0.9575,  0.3479, -1.0352, -0.8447, -0.7358, -1.0078, -1.3428, -1.7207, -1.1699, -0.3730, -0.4143, -0.6265, -1.6670, -0.7432, -1.1289, -1.3232, -0.0856, -1.3018, -0.6670, -1.0498,\n        -1.3213,  0.2435, -1.3311, -0.7471, -1.1953, -1.1152, -1.1992, -1.4580, -1.4150, -1.8730, -1.4785, -0.9741,  1.6074, -0.9019, -1.3721, -0.0931, -1.3496, -0.8457, -1.2148, -0.0173, -0.7754, -1.3369, -0.8232, -0.4536, -1.3955, -0.4980, -1.2246, -1.7041, -0.7573, -1.0605, -0.9277, -1.5039, -0.6860, -0.8354,\n        -1.3047, -0.1322, -1.4287, -0.8096, -0.4316, -0.7617, -0.7886, -0.0594, -1.2256, -0.2812, -0.7319, -1.1426, -0.9194, -1.6875, -1.2344, -0.1058, -0.8682, -1.2871, -1.2529, -0.8662, -0.7808, -1.6357, -1.5713, -1.1924,  0.6074, -1.3496])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 128, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 204800}], 'kwargs': {}}",,"[""torch.float32""]",,409600,3.03,30601,0.098,4.943387,3.435963,0.336853,67.5,67.5,2400,2400,507,False,,
0559d144f9957bc7,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.5820, -0.9824, -0.8916,  0.0112, -0.7319, -0.8623, -0.1716, -1.3496, -0.7476, -0.6777, -1.0176,  0.0344, -0.5005, -1.3252, -0.5728, -0.6328, -0.8306, -0.3545, -0.5898, -0.2527, -0.7695, -0.9116,  0.1709,  0.5562, -0.2976, -0.3760, -0.4602, -0.8643, -0.0441, -0.4353, -0.6230, -0.2896,  0.1556, -0.1599,\n        -0.8472, -0.0199, -0.9683, -0.8179, -0.5850, -0.4363, -0.4695, -0.8501,  0.4709, -0.5146, -1.4229, -0.5278, -0.6768, -1.3184, -0.3474, -0.4087,  0.0746, -1.4873, -0.8428, -0.1305, -1.0156, -0.7129, -0.5781, -0.7920,  0.2218, -0.2761,  0.0096, -0.8472, -0.7573, -0.2015, -1.6396,  0.4915, -1.1738, -1.0303,\n         0.3083, -1.3643, -1.2275, -0.2866, -0.6777,  0.4036, -0.9180, -1.0059, -0.4988, -0.5308, -0.4331, -0.4150, -0.4678, -1.1172, -0.4504, -0.4902, -0.4683, -0.6719,  0.0381, -1.1484, -1.1875, -0.7261,  0.5649, -0.3083, -1.1309, -0.0398, -0.0313, -0.8994, -0.2888, -0.8076, -0.1257,  0.2834, -0.3767, -1.0938,\n        -0.6411, -1.6855, -1.2725, -0.4023, -1.1768, -1.3965, -0.2257,  0.0356, -1.1475,  0.2053, -1.8359, -0.6626, -0.0635, -0.6230, -1.2471, -0.1765, -0.1215, -0.2286, -0.0343, -1.0303, -1.0420, -0.9717, -0.7251, -0.2852, -0.1355, -0.8706])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 128, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 204800}], 'kwargs': {}}",,"[""torch.float32""]",,409600,3.031,28366,0.1058,4.827326,3.319902,0.351155,67.0,68.1,2400,2400,515,False,,
b3d3d746de5ca8f5,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",235929600,3276800,3.035,469,6.407,5.094111,3.586687,22.979955,67.5,69.7,2400,2400,452,False,,
c8f17e7d898f6c16,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.3203, -1.0400, -0.9004, -0.5742, -0.3596, -1.2734, -0.2083, -0.2576, -1.3164, -0.5303, -1.1797, -0.8545, -1.0420, -1.4453, -0.8965, -0.4204, -0.6113, -0.4480, -1.2090, -1.2725, -1.3447, -1.0537, -0.5825, -0.5474,  1.0293, -0.2615, -0.5850, -1.2998, -1.7871, -0.3977,  0.4895, -0.7383, -0.9482, -1.2480,\n        -0.7275, -1.5098, -0.7168, -0.8818,  0.6816, -1.3975, -1.6416, -1.0547, -1.2451, -0.6855,  0.1864, -0.8247, -0.0342, -0.9858, -0.0963, -0.0543, -1.0576, -1.1064, -0.6914, -0.2488, -1.1377,  0.0077,  0.3467, -0.5708, -1.6670, -1.3936, -0.0499, -0.6250, -1.6035, -0.5181])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",,3276800,3.03,12306,0.2438,5.894112,4.386688,1.069476,68.6,69.7,2400,2400,421,False,,
ac822fc1e555ffcc,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.3379,  1.8486,  0.6509,  1.2197,  0.7861,  1.5020,  1.5918,  1.8721, -0.4866, -0.1152,  1.0850,  1.0264,  2.0801,  1.9443,  1.4072,  1.3936,  1.4062,  1.6201,  1.6035,  1.0850,  1.5225, -0.1895,  1.2744, -1.0137,  0.4758,  0.7715,  0.1908,  1.5664,  1.6953,  0.4656,  0.6680,  0.9521, -0.2214,  0.8579,\n         0.7539,  1.6299,  0.5552,  0.7148,  0.9614,  1.7080,  1.0029,  0.5791,  1.0166,  1.2148,  1.4316,  0.1007,  1.4775, -1.0176,  1.9746,  0.9175,  1.6230,  1.0498,  0.9092,  1.9600,  0.4509,  0.4531,  1.7119,  1.2119,  0.1149,  1.1641,  1.5967,  0.1821,  1.7422,  1.3682])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",,3276800,3.031,11479,0.2614,5.576742,4.069318,1.063549,69.2,70.3,2400,2400,470,False,,
d06d608342aa8fc7,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ 1.9570e+00,  2.1152e+00,  2.0840e+00,  2.2754e+00,  2.3184e+00,  2.0039e+00,  1.7559e+00,  1.3916e+00,  1.1445e+00,  8.5205e-01,  3.6523e-01, -2.8857e-01, -1.9678e-01, -7.6953e-01, -9.1992e-01, -8.6548e-02,  1.9199e+00,  2.1387e+00,  2.2109e+00,  2.3379e+00,  2.6074e+00,  2.4492e+00,  2.1016e+00,  1.5693e+00,\n         1.0303e+00,  5.5859e-01,  1.4160e-01, -1.8530e-01, -6.5186e-01, -8.5547e-01, -9.8682e-01, -3.9136e-01,  2.4688e+00,  2.3223e+00,  2.1543e+00,  2.4180e+00,  1.8975e+00,  2.0449e+00,  2.0137e+00,  1.5850e+00,  1.1094e+00,  4.3188e-01,  4.2511e-02, -1.8311e-01, -4.5581e-01, -5.5811e-01, -1.0938e+00, -1.9580e-01,\n         1.9326e+00,  2.0098e+00,  1.9707e+00,  2.1367e+00,  2.1777e+00,  2.3906e+00,  2.1816e+00,  1.5439e+00,  9.8145e-01,  5.9863e-01,  1.8030e-01,  7.2432e-04, -3.5522e-01, -5.7373e-01, -9.9365e-01, -1.8274e-01])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}",,"[""torch.float32""]",26214400,3276800,3.032,861,3.4855,4.539043,3.031619,10.566575,69.7,68.1,2400,2400,461,False,,
b0f07601a28f4098,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}",,"[""torch.float32""]",117964800,1228800,3.031,1055,2.8444,6.522488,5.015064,14.264711,68.6,70.8,2400,2400,480,False,,
b7756aed0a7ce6ee,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-1.5684, -0.5781, -0.5698, -0.9180, -0.6016, -0.4844,  1.1738, -1.0479, -0.4199, -1.0938, -1.2129, -0.8330, -0.5503, -1.0859,  0.2408, -0.6797, -0.2976, -1.4053,  0.8237, -0.3621, -0.8882, -0.2040, -0.5195, -0.8560, -0.6777, -0.5942, -0.6714, -0.6958, -1.2773, -0.3794,  0.4136,  0.2458, -0.2379,  0.0189,\n        -0.8867,  0.1625, -0.3967, -0.6938, -1.3291, -0.9019, -0.8833, -1.9775, -0.3250, -0.2512, -0.6968, -0.1635,  0.4619, -0.9346, -0.0034, -0.5400, -1.1162,  0.0447,  0.3115, -0.3413, -1.9922, -0.5557,  0.1169, -0.9673, -0.6689, -1.9971, -0.7036,  0.0151, -0.1167,  0.1407])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",,819200,3.031,22875,0.1312,5.279741,3.772317,0.494794,69.7,71.4,2400,2400,457,False,,
80f893a051792719,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.6143,  0.7852,  0.8335,  1.5029,  1.3398,  0.7769,  0.7896,  0.4746,  0.1910,  2.1035,  1.1328,  1.0479,  1.5850,  0.5664, -0.1190,  0.8340,  1.0996,  1.1006,  1.2773,  1.1543,  0.4648,  1.4033,  0.9268,  1.3682,  1.7305,  1.0557,  0.9844,  1.6230,  0.6479,  0.2473,  0.7417,  0.5400,  1.6621,  1.1465,\n         0.1914,  1.0117, -0.3030,  1.7656,  0.6714, -0.5186, -0.1302,  0.1721,  0.0287,  1.0566,  1.5498,  1.0811,  1.4873,  1.6562,  0.9448, -0.3135,  1.0693,  0.9102,  1.6514,  1.1172,  1.0449,  0.2986,  1.7861, -0.6426,  1.7012,  0.7124,  1.5723,  1.2422,  0.5923,  1.4551])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",,819200,3.031,26173,0.1146,5.262599,3.755175,0.430432,68.6,69.2,2400,2400,464,False,,
79468d8c8d9eeb77,Conv2d,"{""bias"": ""Parameter containing:\ntensor([ 2.3262,  2.1914,  1.9707,  1.6846,  1.7373,  1.7607,  1.7305,  1.5615,  1.2080,  0.7437,  0.3665,  0.0585, -0.2825, -0.3779, -0.4490, -0.2299,  2.0625,  2.0723,  2.0312,  1.9600,  2.0176,  2.0820,  1.8291,  1.7520,  1.4570,  0.8193,  0.4253, -0.0805, -0.4990, -0.6978, -0.8481, -0.3860,  2.2988,  2.2031,\n         2.1348,  1.7051,  1.7949,  1.8877,  1.7939,  1.5615,  1.1182,  0.7905,  0.3152,  0.1632, -0.2908, -0.5317, -0.6489, -0.2957,  1.8291,  2.1973,  2.1484,  1.9756,  2.0352,  2.1855,  2.2070,  1.7920,  1.2061,  0.7222,  0.3660, -0.1232, -0.3936, -0.5752, -0.8804, -0.6860])"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",6553600,819200,3.031,5112,0.5869,5.527815,4.020391,2.359655,69.2,69.7,2400,2400,457,False,,
4c7e6de9dc310050,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}",,"[""torch.float32""]",58982400,512000,3.031,1715,1.7493,5.713556,4.206132,7.357779,70.8,70.8,2400,2400,460,False,,
b5efffc738e3d676,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-1.3340, -0.5664, -0.6196, -0.4558, -1.1377, -1.1904, -0.1039, -0.5903,  0.8154,  0.1904, -0.4575,  0.2542, -0.4104, -0.9448,  1.4307, -0.0721, -0.5771, -1.3662, -1.0967, -0.3655,  0.1453, -0.2224, -0.5610,  0.4189, -0.7803, -1.3057,  1.0039, -0.1737, -1.2480,  0.6221, -0.8159,  0.0849, -0.4180, -0.7881,\n        -0.6309,  0.0109,  0.2050, -0.4819, -1.2744, -0.4819, -0.3357, -0.7144, -0.9097, -0.6895, -0.3438, -0.0761, -0.2035, -0.8179,  0.4358, -0.7744,  0.1578, -0.3435, -0.7417, -0.5571,  0.1991, -0.8149,  0.2203,  0.0451, -0.6416, -0.3982,  0.2112, -0.9390, -0.6831, -0.5693])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}",,"[""torch.float32""]",,204800,3.031,31142,0.0963,4.798257,3.290833,0.317018,69.2,68.6,2400,2400,543,False,,
3352e00d5bd42fc2,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}",,"[""torch.float32""]",14745600,204800,3.032,4657,0.6442,5.778545,4.271121,2.751626,68.1,69.7,2400,2400,443,False,,
