path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,count,lat_mean_ms,lat_median_ms,lat_std_ms
0,42e23db398da4558,Conv,"{""class"": ""Conv""}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 16, 320, 320]]",0,forward,False,464,,11468800,,52,21.332,21.4011,1.2425
0.conv,e9e80e79ce809963,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 3, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 16, 320, 320]]",0.conv,forward,True,432,44236800,11468800,3.8571,52,16.1299,16.081,1.1002
0.bn,01ffe7a213de96ba,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([  1.3652, -10.9375,   0.8311,   1.5381,   6.6172,   1.5811,   4.4141,  -1.1455,   1.7510,   1.1084,  -7.4453,   2.1777,  -0.8311,   1.3730,  -0.2401,   1.8193])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",0.bn,forward,True,32,,13107200,,52,2.2922,2.1733,0.2802
0.act,4db31c995deacda7,SiLU,"{""class"": ""SiLU""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",0.act,forward,True,0,,13107200,,52,2.5297,2.4066,0.4594
0.act,1af6076372ad4ede,SiLU,"{""class"": ""SiLU""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",0.act,forward,True,0,,6553600,,156,1.1971,1.0141,0.418
0.act,b52c7cb8ebd45185,SiLU,"{""class"": ""SiLU""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",0.act,forward,True,0,,3276800,,104,0.6347,0.5144,0.2828
0.act,6da5ee22b7e1d3cf,SiLU,"{""class"": ""SiLU""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",0.act,forward,True,0,,3276800,,364,0.6407,0.5149,0.2902
0.act,00936e39faf3f98f,SiLU,"{""class"": ""SiLU""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",0.act,forward,True,0,,1638400,,312,0.3457,0.2713,0.1937
0.act,dfa6db07a9cf4be1,SiLU,"{""class"": ""SiLU""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",0.act,forward,True,0,,1638400,,364,0.34,0.269,0.2162
0.act,4ea83264d9ea3f5c,SiLU,"{""class"": ""SiLU""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",0.act,forward,True,0,,819200,,572,0.1956,0.1462,0.171
0.act,a44d02841d8ceadb,SiLU,"{""class"": ""SiLU""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",0.act,forward,True,0,,819200,,312,0.2015,0.1473,0.167
0.act,0da1c08a8fae32e5,SiLU,"{""class"": ""SiLU""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",0.act,forward,True,0,,409600,,312,0.1783,0.1433,0.1509
0.act,9dd2d8c74af91af8,SiLU,"{""class"": ""SiLU""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",0.act,forward,True,0,,204800,,104,0.1432,0.1278,0.0844
0.act,65418290bafe418a,SiLU,"{""class"": ""SiLU""}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",0.act,forward,True,0,,4096000,,104,0.7158,0.6381,0.2476
0.act,70499828149a886f,SiLU,"{""class"": ""SiLU""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",0.act,forward,True,0,,1024000,,104,0.2422,0.1816,0.1658
0.act,4e53e2f3fa50e788,SiLU,"{""class"": ""SiLU""}","[[1, 80, 20, 20]]","[""torch.float32""]","[[1, 80, 20, 20]]",0.act,forward,True,0,,256000,,104,0.1595,0.1535,0.024
1,e2cf841038d442ab,Conv,"{""class"": ""Conv""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 32, 160, 160]]",1,forward,False,4672,,9830400,,52,14.624,14.0685,1.6577
1.conv,052d8e402cda395d,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 32, 160, 160]]",1.conv,forward,True,4608,117964800,9830400,12.0,52,12.1124,11.5532,1.4251
1.bn,3944d5f5827ee1c4,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.4314, -0.3035,  2.6133, -0.2959, -0.2568, -0.2137,  0.2969, -0.8545,  0.0465,  2.5039,  2.8008,  1.8418,  2.1406, -0.2720, -0.3606,  2.2598,  1.4834, -0.5190,  1.4531, -0.4299,  1.1895,  0.0609, -0.4204, -0.4275, -0.2207,  2.7832,  1.7207, -0.2227,  1.7764,  1.9424,  5.4414,  3.0215])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",1.bn,forward,True,64,,6553600,,52,1.0448,0.9021,0.295
2,82c9d69c141b9cb8,C2f,"{""class"": ""C2f""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2,forward,False,7360,,6553600,,52,37.7892,36.9762,3.241
2.cv1,ea61c0287e4f03da,Conv,"{""class"": ""Conv""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv1,forward,False,1088,,6553600,,52,10.7413,10.6207,0.8184
2.cv1.conv,f98c3bd3e95e4191,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv1.conv,forward,True,1024,26214400,6553600,4.0,52,8.3577,8.1848,0.7406
2.cv1.bn,cb173b91e5dd7796,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.3604e+00, -5.0586e-01,  1.5049e+00,  2.4277e+00,  2.5520e-03,  2.3613e+00,  2.8047e+00,  1.8350e+00, -1.7834e-01,  2.0938e+00,  7.7002e-01, -2.2229e-01, -9.3066e-01,  2.3945e+00, -5.9131e-01, -2.2773e+00,  2.6641e+00, -1.6475e+00,  2.9419e-01,  7.1338e-01,  1.4033e+00,  1.0781e+00, -2.6245e-01,  8.8330e-01,\n         7.3914e-02,  1.5928e+00,  7.4463e-01,  1.5947e+00,  1.9189e-01,  1.6289e+00, -1.3809e+00,  3.2363e+00])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv1.bn,forward,True,64,,6553600,,52,1.0265,0.9272,0.2457
2.cv2,e32c333ba99dc233,Conv,"{""class"": ""Conv""}","[[1, 48, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv2,forward,False,1600,,8192000,,52,12.098,11.8656,1.0701
2.cv2.conv,7b61872bd0c94d98,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 48, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 48, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv2.conv,forward,True,1536,39321600,8192000,4.8,52,9.363,9.2904,0.7343
2.cv2.bn,102fd5f97d14fb16,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.6836,  0.3135,  1.9443,  0.4663,  2.7812,  1.0850,  0.1935,  0.6245,  1.2139,  0.8794,  1.3506, -0.5425,  1.5371,  1.7021,  0.5547, -0.9473,  1.3115,  0.1874,  0.7871,  0.2720, -0.4426,  2.3281, -1.8584,  0.6328, -1.6230,  1.9473,  0.6323,  0.4407, -0.4758,  0.2981, -0.3950, -1.4756])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv2.bn,forward,True,64,,6553600,,52,1.2399,1.1305,0.2427
2.m.0,7a1322299d728301,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0,forward,False,4672,,3276800,,52,12.9011,11.8868,2.4943
2.m.0.cv1,d796adc0a54e5a83,Conv,"{""class"": ""Conv""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv1,forward,False,2336,,3276800,,52,6.004,5.4664,1.4939
2.m.0.cv1.conv,a96e8bd5065c8d15,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv1.conv,forward,True,2304,58982400,3276800,18.0,52,4.642,4.2732,1.1669
2.m.0.cv1.bn,1deab2ccafdf2d22,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.6006e+00,  2.7637e+00,  1.2852e+00,  1.3652e+00,  3.1465e+00,  2.3965e+00,  7.8857e-01, -1.4087e-01, -5.2295e-01,  5.1465e-01, -6.5137e-01,  4.1351e-03, -1.0449e+00, -9.4360e-02, -3.1006e-01,  5.3086e+00])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv1.bn,forward,True,32,,3276800,,52,0.4767,0.3342,0.2773
2.m.0.cv2,d796adc0a54e5a83,Conv,"{""class"": ""Conv""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv2,forward,False,2336,,3276800,,52,5.8979,5.4874,1.4251
2.m.0.cv2.conv,a96e8bd5065c8d15,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv2.conv,forward,True,2304,58982400,3276800,18.0,52,4.6158,4.2288,1.2216
2.m.0.cv2.bn,b674d2582ff75707,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.6514,  3.0371,  3.9199, -0.1841,  2.5762, -0.5186, -0.0791, -0.1650,  0.1323, -0.6177, -0.5483, -0.7793,  4.4766,  0.2402,  0.1410,  3.7305])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv2.bn,forward,True,32,,3276800,,52,0.4529,0.3705,0.2087
3,ea61c0287e4f03da,Conv,"{""class"": ""Conv""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 64, 80, 80]]",3,forward,False,18560,,4915200,,52,7.9911,7.5146,1.2269
3.conv,51b2579a85bc3f80,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 64, 80, 80]]",3.conv,forward,True,18432,117964800,4915200,24.0,52,6.3504,6.0783,1.1346
3.bn,3fc6b020132eeaf9,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.5293, -0.7974,  2.5430,  0.6675, -0.1099,  0.9126, -0.7612, -0.4153,  0.5596,  1.7100, -0.5103,  0.3435, -0.7915, -0.6226, -0.1201, -0.5264,  0.2883,  1.4785, -0.5391,  0.2476, -0.0364, -0.6157, -0.1730,  0.3179,  1.5459,  1.5088,  0.8188,  2.0742, -0.5063, -0.7422,  0.4070,  0.4854,  0.7793,  0.3862,\n        -0.6099,  0.7759, -0.0856, -0.4136, -0.4951,  2.0859, -0.3586,  1.0273,  0.5781, -0.1620, -0.4397,  2.6855,  1.5801, -0.4421,  1.1133, -0.4343, -0.2966, -0.4812, -0.4607,  1.7158, -0.0734, -0.4434, -0.8940,  1.7188, -0.0916, -0.5054, -0.6987, -0.4363, -0.3547, -0.2795])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",3.bn,forward,True,128,,3276800,,52,0.7033,0.6222,0.2246
4,1478c62f92a408d5,C2f,"{""class"": ""C2f""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4,forward,False,49664,,3276800,,52,28.9128,28.1042,2.7979
4.cv1,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv1,forward,False,4224,,3276800,,52,5.5103,5.4003,0.7085
4.cv1.conv,16ab8f219b28b293,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv1.conv,forward,True,4096,26214400,3276800,8.0,52,4.1042,4.099,0.5912
4.cv1.bn,baf3d0b9389a270a,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.3384, -0.8857,  0.7466, -0.6748,  0.1693, -0.8984, -0.2510, -0.8389, -0.9761,  0.2156,  0.4878,  0.5894, -0.9990, -0.2411,  0.6216, -0.2367, -0.2341, -0.8398, -0.7915, -0.4744, -1.1484,  0.1027, -0.3833,  0.2024,  0.4675,  0.3569,  1.2588, -0.8027, -0.0249,  0.9927,  0.8809, -0.8101,  0.6494,  0.4890,\n         1.0850,  1.0850,  1.4619, -0.3914, -0.0608,  1.5371,  1.0332,  1.1836,  1.1348, -0.4343,  0.0886,  1.4873,  0.7407,  1.0820,  1.1094,  0.8335,  0.1276, -0.0972,  0.8857,  0.2061, -0.6289, -0.3193,  1.2764, -0.3784,  1.2852,  1.3428,  1.2803,  1.2969,  0.4233,  0.6621])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv1.bn,forward,True,128,,3276800,,52,0.5397,0.4386,0.2523
4.cv2,da8d0714683d2cc2,Conv,"{""class"": ""Conv""}","[[1, 128, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv2,forward,False,8320,,4915200,,52,6.9581,6.7762,0.9836
4.cv2.conv,40c5984f27a8edbe,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv2.conv,forward,True,8192,52428800,4915200,10.6667,52,5.5806,5.2735,0.9157
4.cv2.bn,b599800676e84457,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.0901,  0.9902,  0.2634, -1.9346,  0.1299, -0.6748, -0.6646,  1.0430,  0.5190, -0.1586, -0.2319, -0.6138,  0.1658,  0.8081,  0.0083, -0.3801, -0.0614,  1.1787, -0.4736,  0.4041, -0.6855,  1.0283, -0.4871, -0.3701, -0.8999, -0.2910, -0.8750,  0.3267,  0.7607,  0.9233,  0.9077,  0.1738,  0.5605,  0.0763,\n        -0.9912, -1.0059,  0.5767, -0.2637,  1.2109, -0.0383,  0.4485,  0.3833,  0.4304, -0.9971, -0.4939,  0.9141, -0.5967,  0.3745, -1.1133, -0.9053, -0.4221, -0.3936,  0.2576,  0.8154,  0.0315, -2.5664, -0.1650,  0.6016,  0.4592,  0.5483, -0.2625, -0.5591, -1.2188,  0.0359])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv2.bn,forward,True,128,,3276800,,52,0.5097,0.4004,0.2106
4.m.0,d899a3676066aac1,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0,forward,False,18560,,1638400,,52,7.4781,6.9085,1.7543
4.m.0.cv1,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv1,forward,False,9280,,1638400,,52,3.4357,3.0587,0.875
4.m.0.cv1.conv,a56f708ca00677f8,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv1.conv,forward,True,9216,58982400,1638400,36.0,52,2.5809,2.2232,0.7545
4.m.0.cv1.bn,468823dab3c6a20f,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.5825, -0.1238, -0.1013, -0.1567, -0.9971, -0.5596,  0.5342, -0.4819, -0.6914, -0.4438, -0.4673, -1.4834, -0.1064, -0.3306,  0.2186,  0.2617, -0.6528, -0.5669, -0.9082, -1.1152,  0.7744, -0.9722, -0.1285, -0.1460, -0.3899, -0.7637, -0.3882,  0.1344, -0.7822,  1.5957, -0.1406,  0.5796])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv1.bn,forward,True,64,,1638400,,52,0.3015,0.254,0.091
4.m.0.cv2,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv2,forward,False,9280,,1638400,,52,3.4541,3.123,1.0492
4.m.0.cv2.conv,a56f708ca00677f8,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv2.conv,forward,True,9216,58982400,1638400,36.0,52,2.4589,2.1016,0.8255
4.m.0.cv2.bn,0fc3e8257bdcc75d,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.5444, -0.3877,  0.3862,  0.3630, -0.3003,  0.5361,  1.3057,  1.0518, -0.3948, -0.2812, -0.3462,  1.4229,  1.3457,  0.9604,  0.2893, -0.1335,  0.1080, -0.4714,  0.7178, -0.8125, -0.7080,  0.7461, -0.6494,  0.0241,  1.4229, -0.7529,  0.2178,  0.2649,  0.8369,  0.1029, -0.6719,  0.5786])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv2.bn,forward,True,64,,1638400,,52,0.3941,0.2757,0.2353
4.m.1,d899a3676066aac1,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1,forward,False,18560,,1638400,,52,7.4938,6.9829,1.578
4.m.1.cv1,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv1,forward,False,9280,,1638400,,52,3.7576,3.4543,0.9921
4.m.1.cv1.conv,a56f708ca00677f8,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv1.conv,forward,True,9216,58982400,1638400,36.0,52,2.837,2.6866,0.9526
4.m.1.cv1.bn,ae1930af967e4eac,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.0394, -0.8374, -0.7319, -2.2559, -1.0098, -0.4756, -1.0625, -0.0060, -1.1338, -0.7412, -1.0244, -0.2324, -0.0728, -0.9868, -1.1523, -1.3281, -1.0205, -0.5625, -0.9272, -1.1289, -0.7197, -0.5776, -1.2432, -1.1680, -0.7446, -0.7661, -1.3779, -0.3286, -0.1355, -1.1934, -0.3918, -0.7334])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv1.bn,forward,True,64,,1638400,,52,0.3718,0.2665,0.2417
4.m.1.cv2,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv2,forward,False,9280,,1638400,,52,3.2155,2.8135,0.9472
4.m.1.cv2.conv,a56f708ca00677f8,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv2.conv,forward,True,9216,58982400,1638400,36.0,52,2.3196,2.0177,0.7837
4.m.1.cv2.bn,c070d5833abb2032,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.0795,  1.0869, -0.4404,  1.0137,  0.4849,  0.5200, -0.1938,  1.3516,  0.5356, -0.7334,  0.9297, -0.3215,  0.5889,  1.8623, -0.5352,  0.6909,  2.4961,  0.8594,  1.3438,  1.0781,  1.5459,  0.0230, -0.4136,  0.0361, -0.9624, -0.3093, -0.2556,  0.9600, -0.6577,  1.2666,  1.4453,  1.4844])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv2.bn,forward,True,64,,1638400,,52,0.3312,0.2626,0.1949
5,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 128, 40, 40]]",5,forward,False,73984,,2457600,,52,6.1517,5.4991,1.4044
5.conv,78d02a21d6f595e1,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 128, 40, 40]]",5.conv,forward,True,73728,117964800,2457600,48.0,52,5.2472,4.6557,1.2908
5.bn,7c3fc1b0535e6c95,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.8843, -0.7852, -0.2708, -1.7236,  0.8657,  0.0224,  0.1449,  1.0439, -0.6069, -1.3105, -0.6475, -0.2922, -0.6235, -0.2856, -0.2406, -0.7476, -0.0115, -0.7681, -1.3164,  0.8906, -0.6084,  0.0857,  0.4304, -0.8003, -0.0929, -0.1998,  0.9678, -0.8364, -0.0181, -1.2920, -0.1450, -0.8691,  0.4968, -0.5132,\n         0.8599, -0.1851, -0.3174, -0.1238, -0.6084, -1.0361, -0.3958, -0.4436,  0.7979,  0.4480,  0.5273,  0.3630, -0.6265, -0.9565, -0.3870, -0.3242,  0.4285, -0.6035, -0.9395, -0.8901, -1.0830,  1.2324,  0.7153, -0.0215, -0.6943, -0.7192, -0.7148, -1.3584, -0.8892, -0.7734,  0.3320,  0.4973,  0.1558, -0.5854,\n         0.1046, -0.6719, -0.9429,  1.1924, -0.7773,  1.2412, -1.1836, -0.3152, -1.3340, -0.3599,  0.0197,  0.6362, -0.3945,  0.5054, -0.1881,  0.5483, -0.9751, -1.0732,  0.0808,  0.2747, -0.9937,  0.9648, -1.2891,  0.4973,  0.3821,  0.3252, -1.1113,  0.8501, -0.2340, -0.8364, -0.7783, -0.5635, -0.4910, -0.4109,\n        -0.7905, -0.6450, -0.0259, -1.3594,  0.7388,  0.3350,  0.9541, -0.8784, -0.2040, -0.5908,  0.3464, -0.2463,  1.0605, -0.5176,  0.1317, -0.0540, -0.2148, -0.7529,  0.1272, -0.6040,  0.2764,  0.2095, -0.6685,  0.1482,  0.7979, -0.8066])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",5.bn,forward,True,256,,1638400,,52,0.3273,0.2735,0.1414
6,53cfad224f49a11d,C2f,"{""class"": ""C2f""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",6,forward,False,197632,,1638400,,52,17.5641,17.1769,2.0718
6.cv1,6cfe7a34bafabeb5,Conv,"{""class"": ""Conv""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",6.cv1,forward,False,16640,,1638400,,52,2.7995,2.4319,0.7472
6.cv1.conv,22bfeb866346ea5a,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",6.cv1.conv,forward,True,16384,26214400,1638400,16.0,52,1.9902,1.6358,0.6523
