path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
15.m.0.cv2,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",15.m.0.cv2,forward,False,9280,,1675520,,1,1,30,3.3538,2.7111,1.2262
15.m.0.cv2.conv,f016fabe75ce0c68,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",15.m.0.cv2.conv,forward,True,9216,58982400,1675264,35.2078,6400,6400,30,2.4196,1.9437,0.9496
15.m.0.cv2.bn,07e651876550e934,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",15.m.0.cv2.bn,forward,True,64,409600,1638656,0.25,6400,6400,30,0.3175,0.2533,0.2254
16,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 40, 40]]",16,forward,False,36992,,2195968,,1,1,30,3.8605,3.1704,1.4862
16.conv,68b9353d7c30de88,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 40, 40]]",16.conv,forward,True,36864,58982400,2195456,26.8657,6400,6400,30,3.2402,2.6788,1.2207
16.bn,ed0c9ec6c9470d44,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",16.bn,forward,True,128,204800,819712,0.2498,1600,1600,30,0.2023,0.1466,0.1255
17,0c744be3ab4636b8,Concat,"{""class"": ""Concat""}","[[1, 64, 40, 40], [1, 128, 40, 40]]","[""torch.float32""]","[[1, 192, 40, 40]]",17,forward,True,0,307200,2457600,0.125,1,1,30,0.4331,0.289,0.309
18,8c00e318696354fb,C2f,"{""class"": ""C2f""}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18,forward,False,123648,,2542592,,1,1,30,13.3844,12.6588,2.4399
18.cv1,681d054a72fa7eca,Conv,"{""class"": ""Conv""}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18.cv1,forward,False,24832,,2147328,,1,1,30,4.0662,3.6393,1.4877
18.cv1.conv,8141bee62b9f4590,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18.cv1.conv,forward,True,24576,39321600,2146304,18.3206,1600,1600,30,3.2251,2.9095,1.1692
18.cv1.bn,cac46b7b9ae7f883,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18.cv1.bn,forward,True,256,409600,1639424,0.2498,1600,1600,30,0.2843,0.1759,0.2188
18.cv2,681d054a72fa7eca,Conv,"{""class"": ""Conv""}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18.cv2,forward,False,24832,,2147328,,1,1,30,3.544,3.5964,0.6012
18.cv2.conv,8141bee62b9f4590,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18.cv2.conv,forward,True,24576,39321600,2146304,18.3206,1600,1600,30,2.6299,2.4839,0.4337
18.cv2.bn,cac46b7b9ae7f883,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",18.cv2.bn,forward,True,256,409600,1639424,0.2498,1600,1600,30,0.3694,0.2238,0.293
18.m.0,02436ef5d3114e46,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0,forward,False,73984,,1115136,,1,1,30,5.1799,4.5969,1.3977
18.m.0.cv1,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0.cv1,forward,False,36992,,967168,,1,1,30,3.0051,2.7023,1.254
18.m.0.cv1.conv,a769a037c9a074eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0.cv1.conv,forward,True,36864,58982400,966656,61.0169,1600,1600,30,2.4275,2.2136,1.0635
18.m.0.cv1.bn,ed0c9ec6c9470d44,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0.cv1.bn,forward,True,128,204800,819712,0.2498,1600,1600,30,0.1873,0.1391,0.1084
18.m.0.cv2,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0.cv2,forward,False,36992,,967168,,1,1,30,2.1007,1.8128,0.495
18.m.0.cv2.conv,a769a037c9a074eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0.cv2.conv,forward,True,36864,58982400,966656,61.0169,1600,1600,30,1.5708,1.3645,0.4613
18.m.0.cv2.bn,ed0c9ec6c9470d44,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",18.m.0.cv2.bn,forward,True,128,204800,819712,0.2498,1600,1600,30,0.1388,0.1343,0.0127
19,6cfe7a34bafabeb5,Conv,"{""class"": ""Conv""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 20, 20]]",19,forward,False,147712,,1614848,,1,1,30,2.9377,2.7523,0.619
19.conv,ed34b5a173241762,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 20, 20]]",19.conv,forward,True,147456,58982400,1613824,36.5482,1600,1600,30,2.4156,2.2909,0.494
19.bn,8de7bac41945387e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",19.bn,forward,True,256,102400,410624,0.2494,400,400,30,0.15,0.1239,0.1224
20,e1c99929d0fa542e,Concat,"{""class"": ""Concat""}","[[1, 128, 20, 20], [1, 256, 20, 20]]","[""torch.float32""]","[[1, 384, 20, 20]]",20,forward,True,0,153600,1228800,0.125,1,1,30,0.204,0.1307,0.2369
21,e108a114866ceda1,C2f,"{""class"": ""C2f""}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21,forward,False,493056,,2996224,,1,1,30,10.2561,9.1684,2.2923
21.cv1,8f6224db0b19406f,Conv,"{""class"": ""Conv""}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21.cv1,forward,False,98816,,1419264,,1,1,30,2.4159,1.9717,1.113
21.cv1.conv,f33965fb5f852eec,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21.cv1.conv,forward,True,98304,39321600,1417216,27.7457,400,400,30,1.8451,1.4761,0.8106
21.cv1.bn,ac8618e635cc7fb1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21.cv1.bn,forward,True,512,204800,821248,0.2494,400,400,30,0.2047,0.121,0.247
21.cv2,8f6224db0b19406f,Conv,"{""class"": ""Conv""}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21.cv2,forward,False,98816,,1419264,,1,1,30,2.2694,1.9892,0.8914
21.cv2.conv,f33965fb5f852eec,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 384, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21.cv2.conv,forward,True,98304,39321600,1417216,27.7457,400,400,30,1.7223,1.455,0.7145
21.cv2.bn,ac8618e635cc7fb1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",21.cv2.bn,forward,True,512,204800,821248,0.2494,400,400,30,0.184,0.1244,0.1837
21.m.0,31d91b5bca713d48,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0,forward,False,295424,,1591296,,1,1,30,5.1926,4.7511,1.1786
21.m.0.cv1,5cfa28a28ad2d2aa,Conv,"{""class"": ""Conv""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0.cv1,forward,False,147712,,1000448,,1,1,30,2.6329,2.6192,0.5383
21.m.0.cv1.conv,af6950922bb10eb3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0.cv1.conv,forward,True,147456,58982400,999424,59.0164,400,400,30,2.105,2.1649,0.3846
21.m.0.cv1.bn,8de7bac41945387e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0.cv1.bn,forward,True,256,102400,410624,0.2494,400,400,30,0.1721,0.1004,0.1801
21.m.0.cv2,5cfa28a28ad2d2aa,Conv,"{""class"": ""Conv""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0.cv2,forward,False,147712,,1000448,,1,1,30,2.4877,1.9591,0.9619
21.m.0.cv2.conv,af6950922bb10eb3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0.cv2.conv,forward,True,147456,58982400,999424,59.0164,400,400,30,2.0066,1.5863,0.7843
21.m.0.cv2.bn,8de7bac41945387e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",21.m.0.cv2.bn,forward,True,256,102400,410624,0.2494,400,400,30,0.1165,0.0883,0.0847
22,d6a34c28eddf7d08,Detect,"{""class"": ""Detect""}","[[1, 64, 80, 80], [1, 128, 40, 40], [1, 256, 20, 20]]","[""torch.float32""]","[[1, 84, 8400]]",22,forward,False,897664,,9280256,,1,1,30,89.4961,87.2513,9.6837
22.cv2.0,7fd7f009284314a8,Sequential,"{""class"": ""Sequential""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0,forward,False,78144,,3589376,,1,1,30,22.1886,20.7264,3.6451
22.cv2.0.0,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.0,forward,False,36992,,3424768,,1,1,30,9.1331,8.3141,1.9333
22.cv2.0.0.conv,021c6aad881e3e19,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.0.conv,forward,True,36864,235929600,3424256,68.8995,6400,6400,30,7.6197,6.8858,1.9349
22.cv2.0.0.bn,b4e6b6fa38e26912,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.0.bn,forward,True,128,819200,3277312,0.25,6400,6400,30,0.5414,0.5024,0.1834
22.cv2.0.1,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.1,forward,False,36992,,3424768,,1,1,30,8.7963,8.0066,1.8363
22.cv2.0.1.conv,021c6aad881e3e19,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.1.conv,forward,True,36864,235929600,3424256,68.8995,6400,6400,30,7.4198,6.7011,1.6261
22.cv2.0.1.bn,b4e6b6fa38e26912,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.1.bn,forward,True,128,819200,3277312,0.25,6400,6400,30,0.5832,0.5474,0.1581
22.cv2.0.2,cfa8ffe15ccbb406,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",22.cv2.0.2,forward,True,4160,26214400,3293440,7.9596,6400,6400,30,4.0564,3.9088,1.0971
22.cv2.1,ba2148944390f9e3,Sequential,"{""class"": ""Sequential""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1,forward,False,115008,,1688832,,1,1,30,7.1884,6.4898,2.1142
22.cv2.1.0,6cfe7a34bafabeb5,Conv,"{""class"": ""Conv""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.0,forward,False,73856,,1524224,,1,1,30,3.864,3.7415,0.9914
22.cv2.1.0.conv,44dedf871c7ca214,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.0.conv,forward,True,73728,117964800,1523712,77.4194,1600,1600,30,3.258,3.2627,0.9246
22.cv2.1.0.bn,ed0c9ec6c9470d44,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.0.bn,forward,True,128,204800,819712,0.2498,1600,1600,30,0.1867,0.1367,0.1066
22.cv2.1.1,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.1,forward,False,36992,,967168,,1,1,30,2.4809,1.9859,1.1567
22.cv2.1.1.conv,a769a037c9a074eb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.1.conv,forward,True,36864,58982400,966656,61.0169,1600,1600,30,1.9768,1.5307,0.9492
22.cv2.1.1.bn,ed0c9ec6c9470d44,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.1.bn,forward,True,128,204800,819712,0.2498,1600,1600,30,0.1396,0.1202,0.0813
22.cv2.1.2,a15ec3011d61e45c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",22.cv2.1.2,forward,True,4160,6553600,835840,7.8407,1600,1600,30,0.7231,0.5934,0.5401
22.cv2.2,27a5bc3647bf7fdc,Sequential,"{""class"": ""Sequential""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2,forward,False,188736,,1266944,,1,1,30,5.184,4.277,2.0077
22.cv2.2.0,0ed1c23cf9110f7a,Conv,"{""class"": ""Conv""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.0,forward,False,147584,,1102336,,1,1,30,2.9531,2.7051,0.9574
22.cv2.2.0.conv,1cd0883b184e41ef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.0.conv,forward,True,147456,58982400,1101824,53.5316,400,400,30,2.364,1.7734,0.9431
22.cv2.2.0.bn,50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.0.bn,forward,True,128,51200,205312,0.2494,400,400,30,0.2502,0.1094,0.2069
22.cv2.2.1,9eb119d52f148e5f,Conv,"{""class"": ""Conv""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.1,forward,False,36992,,352768,,1,1,30,1.4788,0.9824,0.7409
22.cv2.2.1.conv,2aa17c28d5c07f2a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.1.conv,forward,True,36864,14745600,352256,41.8605,400,400,30,1.0654,0.6481,0.6426
22.cv2.2.1.bn,50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.1.bn,forward,True,128,51200,205312,0.2494,400,400,30,0.1509,0.0708,0.1489
22.cv2.2.2,c0b9a41dd8692aed,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",22.cv2.2.2,forward,True,4160,1638400,221440,7.3988,400,400,30,0.6418,0.384,0.5492
22.cv3.0,7fd7f009284314a8,Sequential,"{""class"": ""Sequential""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0,forward,False,110480,,4128320,,1,1,30,28.9388,28.1631,2.7333
22.cv3.0.0,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.0,forward,False,46240,,3871360,,1,1,30,10.5953,10.0995,1.389
22.cv3.0.0.conv,7af9b0979df2804f,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.0.conv,forward,True,46080,294912000,3870720,76.1905,6400,6400,30,8.7037,8.2767,1.2924
22.cv3.0.0.bn,19a157ffda0271b3,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.0.bn,forward,True,160,1024000,4096640,0.25,6400,6400,30,0.8565,0.7763,0.2263
22.cv3.0.1,34de7a256bd759e3,Conv,"{""class"": ""Conv""}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.1,forward,False,57760,,4327040,,1,1,30,12.9076,11.8331,2.2891
22.cv3.0.1.conv,f2803d67ae1359bc,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.1.conv,forward,True,57600,368640000,4326400,85.2071,6400,6400,30,11.0819,10.0685,2.0468
22.cv3.0.1.bn,19a157ffda0271b3,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.1.bn,forward,True,160,1024000,4096640,0.25,6400,6400,30,0.8059,0.7579,0.1599
22.cv3.0.2,ee64f972583f616e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",22.cv3.0.2,forward,True,6480,40960000,4121920,9.9371,6400,6400,30,5.2501,4.917,0.958
22.cv3.1,ba2148944390f9e3,Sequential,"{""class"": ""Sequential""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1,forward,False,156560,,1957440,,1,1,30,10.7614,9.5242,2.9489
22.cv3.1.0,6cfe7a34bafabeb5,Conv,"{""class"": ""Conv""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.0,forward,False,92320,,1700480,,1,1,30,5.7852,4.8605,1.7865
22.cv3.1.0.conv,cda5c10235f0678c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.0.conv,forward,True,92160,147456000,1699840,86.747,1600,1600,30,5.0631,4.2949,1.5414
22.cv3.1.0.bn,82f01af8d3699c01,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.0.bn,forward,True,160,256000,1024640,0.2498,1600,1600,30,0.2352,0.1812,0.1227
22.cv3.1.1,4ca316e081069dfb,Conv,"{""class"": ""Conv""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.1,forward,False,57760,,1255040,,1,1,30,3.7077,3.4759,1.0093
22.cv3.1.1.conv,e72b03b7b028e2e8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.1.conv,forward,True,57600,92160000,1254400,73.4694,1600,1600,30,2.9434,2.8245,0.8788
22.cv3.1.1.bn,82f01af8d3699c01,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.1.bn,forward,True,160,256000,1024640,0.2498,1600,1600,30,0.2453,0.2148,0.0972
22.cv3.1.2,f091f98997d4a134,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",22.cv3.1.2,forward,True,6480,10240000,1049920,9.7531,1600,1600,30,1.1342,0.8642,0.6691
22.cv3.2,27a5bc3647bf7fdc,Sequential,"{""class"": ""Sequential""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 80, 20, 20]]",22.cv3.2,forward,False,248720,,1532480,,1,1,30,5.2853,4.9862,0.901
