t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
85987.53264505649,64.2,2400,327680,0.00292779,0.09173742,0.2059212,0.00585558,0.0,0.1903064,0.348407,2.8576,0.0,0.0,0.00311355,0.0128205,3.689569,3.319313,1.80415,1.112087,0.6124536,1.109156,0.8032959,0.928888,3.317762,3.312268,0.8002922,5.0049,4.99418,0.0
91037.19398204703,62.0,2400,327680,0.00878337,0.05074836,0.1922582,0.1981138,0.0088236,0.1844508,0.4098906,5.29549,0.0,0.0,0.0032967,0.0130647,3.640387,3.318385,1.804638,1.107325,0.6036624,1.107325,0.802197,0.9280821,3.314099,3.312268,0.8014645,4.88698,4.82534,0.0
96094.60450703045,57.1,1600,327680,0.09856894,0.05562801,0.16786,0.00878337,0.0,0.1864026,0.3386477,0.9733699,0.0,0.0,0.003663,0.0137973,3.696064,3.319313,1.80415,1.110255,0.6124536,1.11172,0.8025633,0.7220506,3.317762,3.311352,0.8008783,5.01696,5.01562,0.0
101148.85567803867,63.1,2300,327680,0.0,0.05270022,0.1776193,0.05172429,0.0,0.1873786,0.4059869,4.23282,0.0,0.0,0.0030525,0.0128205,3.592133,3.320241,1.806592,1.109523,0.6021972,1.107691,0.8025633,0.9294252,3.317762,3.312268,0.8008783,4.88564,4.77978,0.0
106200.73869003681,60.9,2400,327680,0.097593,0.05660394,0.1834748,0.07514661,0.0088236,0.1873786,0.3786608,5.06331,0.0,6.105e-05,0.00286935,0.013431,3.628324,3.320241,1.80415,1.10879,0.600732,1.104394,0.8025633,0.928888,3.317762,3.313183,0.8008783,4.87626,4.87492,0.0
111266.52668300085,57.6,1600,327680,0.00195186,0.05562801,0.16786,0.00390372,0.0,0.1990897,0.3425514,1.00016,0.0,0.0,0.00311355,0.0135531,3.709056,3.317457,1.804638,1.11282,0.611721,1.107325,0.8051274,0.7225879,3.317762,3.313183,0.8005854,5.024999,5.03036,0.0
116322.1700550057,62.0,2400,327680,0.1034486,0.05465208,0.1824989,0.08197812,0.0,0.1912823,0.4235536,5.57232,0.0,0.0,0.0035409,0.0130647,3.613476,3.322097,1.806103,1.115017,0.6054939,1.107691,0.8032959,0.9294252,3.316846,3.30952,0.8017574,4.8508,4.8441,0.0
121374.47251903359,61.5,2400,327680,0.01268709,0.05562801,0.1834748,0.1297987,0.0,0.1883545,0.3689016,5.70627,0.0,0.0,0.0031746,0.0137973,3.621828,3.320241,1.802684,1.110622,0.6018309,1.110988,0.8014644,0.9326486,3.320509,3.315015,0.8002922,4.8441,4.83338,0.0
126427.92604904389,58.7,1600,327680,0.0,0.05367615,0.16786,0.00585558,0.0,0.1854267,0.3435274,1.72349,0.0,0.0,0.0032967,0.0129426,3.705344,3.322097,1.80415,1.11282,0.6150177,1.104761,0.8018308,0.7223192,3.317762,3.314099,0.8011714,5.02768,5.03706,0.0
131482.53559099976,65.3,2400,327680,0.1014967,0.05953173,0.1746915,0.03122976,0.0044118,0.1883545,0.3464552,5.07224,0.0,0.0,0.0035409,0.0128205,3.614404,3.319313,1.80415,1.114285,0.6025635,1.104394,0.8010981,0.9302311,3.316846,3.311352,0.8008783,4.68464,4.68464,0.0
136540.24086502613,61.5,2400,327680,0.00390372,0.06050766,0.1795711,0.05074836,0.0,0.1883545,0.3776849,3.67916,0.0,0.0,0.00323565,0.0130647,3.635747,3.322097,1.801219,1.112453,0.6003657,1.108058,0.8040285,0.9294252,3.317762,3.310436,0.8005854,4.80122,4.88832,0.0
141604.15411903523,60.4,1600,327680,0.09564114,0.05270022,0.1688359,0.01268709,0.0,0.1903064,0.3454792,1.02695,0.0,0.0,0.0032967,0.013431,3.691425,3.317457,1.80415,1.110255,0.6120873,1.102197,0.8054938,0.7220506,3.317762,3.313183,0.8011714,5.01428,5.01428,0.0
146660.38647003006,60.9,2400,327680,0.1054004,0.06245952,0.1834748,0.2078731,0.0,0.1893304,0.3454792,4.03636,0.0,6.105e-05,0.0039072,0.0126984,3.629252,3.319313,1.802684,1.110622,0.6036624,1.104394,0.8025633,0.918949,3.319594,3.312268,0.8008783,4.86956,4.88162,0.0
151723.15241000615,57.1,2000,327680,0.00097593,0.0585558,0.1903064,0.00780744,0.0,0.1883545,0.3415755,4.03636,0.0,0.0,0.00311355,0.0137973,3.645027,3.319313,1.804638,1.107325,0.6051276,1.104761,0.7996329,0.928888,3.317762,3.311352,0.8011714,4.79184,4.84946,0.0
156789.65676104417,63.7,2300,327680,0.1024727,0.05465208,0.1698118,0.01268709,0.0,0.1893304,0.3474311,1.41094,0.0,0.0,0.0039072,0.0136752,3.678433,3.318385,1.805615,1.114651,0.6054939,1.112087,0.8043948,0.8630761,3.317762,3.313183,0.8002922,4.99686,4.99686,0.0
161850.1323220553,60.4,2400,327680,0.00195186,0.04977243,0.1844508,0.1444376,0.0,0.1864026,0.4089147,4.77755,0.0,6.105e-05,0.0039072,0.0135531,3.646883,3.319313,1.80415,1.11172,0.6058602,1.110622,0.8018308,0.9294252,3.317762,3.310436,0.8005854,4.89368,4.89904,0.0
166906.05294902343,56.5,1600,327680,0.00097593,0.05660394,0.16786,0.00585558,0.0,0.1883545,0.3474311,0.96444,0.0,0.0,0.00311355,0.0131868,3.710912,3.318385,1.806103,1.10879,0.6142851,1.102929,0.8003655,0.7223192,3.317762,3.311352,0.8008783,5.02232,5.024999,0.0
171964.18616903247,63.7,2400,327680,0.0,0.06050766,0.1795711,0.05660394,0.0053922,0.1873786,0.3659738,3.62558,0.0,0.0,0.0030525,0.013431,3.596773,3.320241,1.805126,1.110988,0.6047613,1.110622,0.8010981,0.9294252,3.317762,3.313183,0.8014645,4.87626,4.8709,0.0
177027.3969170521,61.5,2400,327680,0.00585558,0.05270022,0.1776193,0.1151597,0.0093138,0.1893304,0.3845164,4.78648,0.0,6.105e-05,0.00299145,0.0130647,3.667298,3.323025,1.80415,1.10586,0.6047613,1.107325,0.8014644,0.9194863,3.318678,3.310436,0.8008783,4.87894,4.80122,0.0
