t_ms,phase,window_id,I_A,V_V,P_W
4.874186997767538,warmup,1,1.54489,0.9283507,1.434199712923
9.904187987558544,warmup,1,1.56275,0.9283507,1.450780056425
35.03406199160963,warmup,1,1.54489,0.9283507,1.434199712923
41.31447899271734,warmup,1,2.63435,0.9294252,2.44843127562
67.48754899308551,warmup,1,5.19726,0.9294252,4.830464414952
71.7295559879858,warmup,1,4.23282,0.9294252,3.934089575064
76.31937399855815,warmup,1,6.36709,0.9294252,5.9177338966679995
80.85678599309176,warmup,1,5.18833,0.9283507,4.816589787331
85.00375600124244,warmup,1,3.99171,0.9294252,3.7099958650919995
89.09779999521561,warmup,1,4.0185,0.9291566,3.7338157971000006
93.98509799211752,warmup,1,4.06315,0.9286194,3.77311991511
98.14932799781673,warmup,1,5.25084,0.9291566,4.878852641544
102.63620199111756,warmup,1,2.84867,0.9294252,2.647625684484
107.15648499899544,warmup,1,1.56275,0.928888,1.4516197220000002
121.47134399856441,warmup,1,1.55382,0.9291566,1.4437421082119999
127.28450600116048,idle,2,1.45559,0.9286194,1.351689112446
132.2952839982463,idle,2,1.57168,0.9294252,1.4607589983359999
136.12679399375338,idle,2,1.43773,0.9283507,1.334717651911
139.90169198950753,idle,2,1.43773,0.9286194,1.335103969962
143.68918299442157,idle,2,1.45559,0.9283507,1.351297995413
147.46111899148673,idle,2,1.4288,0.9286194,1.32681139872
151.23538799525704,idle,2,1.43773,0.9286194,1.335103969962
154.98706499056425,idle,2,1.44666,0.9283507,1.343007823662
158.73712999746203,idle,2,1.43773,0.9283507,1.334717651911
162.49584399338346,idle,2,1.4288,0.928888,1.3271951744000001
166.24677999061532,idle,2,1.46452,0.9286194,1.359981683688
169.99856699840166,idle,2,1.43773,0.9283507,1.334717651911
173.7405769963516,idle,2,1.44666,0.9286194,1.343396541204
177.4938089947682,idle,2,1.44666,0.9369466,1.355443168356
181.24348598939832,idle,2,1.66991,0.9286194,1.550710822254
184.98451499908697,idle,2,1.45559,0.9286194,1.351689112446
188.73544999223668,idle,2,1.41987,0.9283507,1.318137308409
192.47092299337965,idle,2,1.43773,0.9286194,1.335103969962
199.11146799859125,idle,2,1.52703,0.928888,1.4184398426400002
202.84464499854948,idle,2,1.52703,0.9286194,1.418029682382
206.5832469961606,idle,2,1.53596,0.9291566,1.427147371336
210.3161459963303,idle,2,1.53596,0.9283507,1.425909541172
214.05448998848442,idle,2,1.54489,0.9283507,1.434199712923
217.7862029930111,idle,2,1.53596,0.9283507,1.425909541172
221.5260649973061,idle,2,1.54489,0.9283507,1.434199712923
225.25640900130384,idle,2,2.18785,0.9283507,2.031092078995
228.98865900060628,idle,2,1.55382,0.9283507,1.442489884674
232.73098398931324,idle,2,1.54489,0.928888,1.4350297823200002
236.47112399339676,idle,2,1.56275,0.9286194,1.45119996735
