t_ms,phase,window_id,I_A,V_V,P_W
4.525548007222824,warmup,1,1.56275,0.9286194,1.45119996735
9.559777012327686,warmup,1,1.56275,0.928888,1.4516197220000002
34.709311003098264,warmup,1,1.43773,0.9286194,1.335103969962
43.088359001558274,warmup,1,2.71472,0.9291566,2.522400005152
70.10848600475583,warmup,1,5.56339,0.9270077,5.157305368103
77.1091950009577,warmup,1,2.29501,0.9283507,2.130574140007
81.77939101005904,warmup,1,6.89396,0.9307683,6.416679429468
86.52876999985892,warmup,1,3.86669,0.9294252,3.593799126588
92.3526580008911,warmup,1,5.304419,0.9280821,4.922936324799901
100.69931800535414,warmup,1,5.64376,0.9227097,5.207552096472
107.96228500839788,warmup,1,7.67087,0.9294252,7.129499883924
116.73099600011483,warmup,1,4.9115,0.9296938,4.5661910987
125.33413400524296,warmup,1,4.31319,0.9304997,4.013422001043
131.050394003978,warmup,1,4.2864,0.9291566,3.9827368502400002
138.69954200345092,warmup,1,4.20603,0.9278135,3.902411415405
144.5945580053376,warmup,1,5.34907,0.9248587,4.947133926409
149.13899599923752,warmup,1,3.84883,0.9294252,3.5771995925159996
154.492592002498,warmup,1,9.867649,0.9294252,9.1712416453548
159.29073000734206,warmup,1,3.17015,0.928888,2.9447142932
165.7502230082173,warmup,1,3.9292,0.9296938,3.65295287896
170.84758100099862,warmup,1,4.87578,0.9291566,4.530363167148
175.14133600343484,warmup,1,8.15309,0.9296938,7.579877223842001
181.26529500295874,warmup,1,4.88471,0.9294252,4.539972568692
190.48122401,warmup,1,2.59863,0.9286194,2.413138231422
195.08903101086617,warmup,1,2.71472,0.9294252,2.5231291789439996
200.6283840019023,warmup,1,9.48366,0.9331858,8.850016844028
204.9123800097732,warmup,1,2.68793,0.9286194,2.496063943842
210.08186700055376,warmup,1,2.82188,0.9294252,2.622726383376
214.3909730075393,warmup,1,5.79557,0.9275449,5.375651396093
218.88233700883575,warmup,1,2.61649,0.928888,2.4304261631200004
223.28014600498136,warmup,1,2.60756,0.9291566,2.422831583896
228.14396901230793,warmup,1,4.75076,0.9283507,4.410371371531999
232.67907300032675,warmup,1,3.99171,0.9291566,3.708923691786
237.6758210011758,warmup,1,4.84899,0.9286194,4.502866184406
242.15594401175622,warmup,1,2.679,0.9283507,2.4870515252999996
