config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
c3e6e3b38b352ca5,Embedding,"{""class"": ""Embedding"", ""embedding_dim"": 64, ""num_embeddings"": 256, ""padding_idx"": null}","{'args': [{'k': 'tensor', 'shape': [1, 64], 'dtype': 'torch.int64', 'value': 'zeros', 'bytes': 512}], 'kwargs': {}}",,"[""torch.int64""]",,16896,2.036,23059,0.0867,3.440331,1.909016,0.165588,50.5,54.9,1800,2400,290,False,,
d908ade19db0c477,Embedding,"{""class"": ""Embedding"", ""embedding_dim"": 64, ""num_embeddings"": 256, ""padding_idx"": null}","{'args': [{'k': 'tensor', 'shape': [1, 1], 'dtype': 'torch.int64', 'value': 'zeros', 'bytes': 8}], 'kwargs': {}}",,"[""torch.int64""]",,264,2.034,23907,0.0837,4.518296,2.986981,0.24989,56.5,56.5,2400,2400,247,False,,
2c9590523055fe71,LayerNorm,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""LayerNorm"", ""elementwise_affine"": true, ""eps"": 1e-05, ""normalized_shape"": [64]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 64], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 16384}], 'kwargs': {}}",,"[""torch.float32""]",,32768,2.036,2151,0.9299,4.604172,3.072857,2.857533,58.2,59.8,2400,2400,257,False,,
63a0f7989a7e8866,LayerNorm,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""LayerNorm"", ""elementwise_affine"": true, ""eps"": 1e-05, ""normalized_shape"": [64]}","{'args': [{'k': 'tensor', 'shape': [1, 1, 64], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 256}], 'kwargs': {}}",,"[""torch.float32""]",,512,2.048,27560,0.0726,4.675709,3.144394,0.228188,59.3,59.3,2400,2400,248,False,,
2de6828cac75c8ae,Linear,"{""bias"": ""Parameter containing:\ntensor([-0.0107, -0.0897,  0.0294,  0.0779, -0.1008,  0.0130,  0.0090, -0.1139,\n        -0.0156,  0.0868, -0.0808,  0.0944, -0.0369, -0.0157, -0.0175, -0.0811,\n         0.0224, -0.0801, -0.0350, -0.0881, -0.1123, -0.0375, -0.0729, -0.0747,\n        -0.0146,  0.1047, -0.0168, -0.0993, -0.0852,  0.0496, -0.0429,  0.0708,\n        -0.0831,  0.0420, -0.1190,  0.1030, -0.0869, -0.0241,  0.0751,  0.0997,\n         0.0615,  0.0862,  0.0952,  0.1209, -0.1168,  0.0449,  0.0886,  0.0706,\n         0.0433,  0.0792, -0.0414,  0.1016, -0.0819,  0.0685,  0.0396,  0.0945,\n        -0.0678, -0.0335, -0.0260,  0.0550, -0.0542,  0.1154, -0.0545, -0.0885,\n         0.0962,  0.0600, -0.0496,  0.1001, -0.0650, -0.0953, -0.1065,  0.0019,\n         0.0109,  0.0845, -0.0308, -0.0486,  0.0365,  0.0737,  0.0950,  0.1169,\n        -0.0182, -0.1140, -0.0009, -0.0597, -0.0185, -0.0509, -0.0510, -0.0731,\n        -0.0479, -0.1063, -0.1061,  0.0082, -0.0219,  0.1231,  0.0381, -0.0919,\n         0.1086, -0.1033,  0.0897, -0.1069,  0.0314, -0.0734, -0.1206, -0.1037,\n        -0.0412, -0.1190, -0.1224,  0.0419,  0.0707, -0.0169,  0.0996,  0.0312,\n        -0.1107,  0.0132, -0.0875, -0.0871,  0.0118,  0.1239, -0.0719, -0.0940,\n        -0.1113,  0.0037, -0.0222,  0.0906,  0.0846,  0.0507, -0.0302, -0.0769,\n         0.0111,  0.0363, -0.0499,  0.0839,  0.0879,  0.1242, -0.0633, -0.0457,\n         0.1197,  0.0476,  0.0473, -0.0636, -0.1247, -0.0798, -0.0886, -0.0538,\n        -0.0772, -0.0469, -0.1097,  0.0897, -0.0585,  0.0014,  0.1157,  0.0894,\n         0.0582,  0.0270,  0.0371, -0.1153,  0.1237, -0.0332,  0.0230,  0.1032,\n         0.0246,  0.0279,  0.0862,  0.0335, -0.1099, -0.0617,  0.0433,  0.0582,\n         0.0569,  0.0347, -0.0944, -0.0540,  0.0271,  0.0007,  0.0062, -0.1169,\n         0.0417, -0.0325,  0.0394, -0.0863,  0.0641, -0.0622,  0.0381,  0.0023,\n         0.0403,  0.0117, -0.0031, -0.1182,  0.0216, -0.0610, -0.1028, -0.0455,\n        -0.0953, -0.1019,  0.0521,  0.0317,  0.0726,  0.0833, -0.1219,  0.0289,\n        -0.0131,  0.0986, -0.0874, -0.0976,  0.0251, -0.1099, -0.0084,  0.1021,\n        -0.0965,  0.0158, -0.1075,  0.0393, -0.0306,  0.1099,  0.0568, -0.0152,\n        -0.0676,  0.1063, -0.0129, -0.0588, -0.0184, -0.0073,  0.1211, -0.0476,\n        -0.0167, -0.0020, -0.0391, -0.0427,  0.0165, -0.0374,  0.0061, -0.0015,\n         0.0365, -0.0809,  0.0108,  0.0175, -0.0037, -0.0242, -0.1187, -0.1182,\n        -0.0193,  0.0649, -0.1028, -0.0706, -0.1125,  0.0211, -0.0955, -0.0573,\n        -0.0150, -0.1089, -0.0995,  0.0338, -0.1079,  0.0135, -0.0166,  0.0348],\n       requires_grad=True)"", ""class"": ""Linear"", ""in_features"": 64, ""out_features"": 256}","{'args': [{'k': 'tensor', 'shape': [1, 64, 64], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 16384}], 'kwargs': {}}",,"[""torch.float32""]",1048576,81920,2.029,756,2.6458,4.539631,3.008316,7.959507,59.8,60.9,2400,2400,258,False,,
a29d83ec698edba0,Linear,"{""bias"": ""Parameter containing:\ntensor([-0.0107, -0.0897,  0.0294,  0.0779, -0.1008,  0.0130,  0.0090, -0.1139,\n        -0.0156,  0.0868, -0.0808,  0.0944, -0.0369, -0.0157, -0.0175, -0.0811,\n         0.0224, -0.0801, -0.0350, -0.0881, -0.1123, -0.0375, -0.0729, -0.0747,\n        -0.0146,  0.1047, -0.0168, -0.0993, -0.0852,  0.0496, -0.0429,  0.0708,\n        -0.0831,  0.0420, -0.1190,  0.1030, -0.0869, -0.0241,  0.0751,  0.0997,\n         0.0615,  0.0862,  0.0952,  0.1209, -0.1168,  0.0449,  0.0886,  0.0706,\n         0.0433,  0.0792, -0.0414,  0.1016, -0.0819,  0.0685,  0.0396,  0.0945,\n        -0.0678, -0.0335, -0.0260,  0.0550, -0.0542,  0.1154, -0.0545, -0.0885,\n         0.0962,  0.0600, -0.0496,  0.1001, -0.0650, -0.0953, -0.1065,  0.0019,\n         0.0109,  0.0845, -0.0308, -0.0486,  0.0365,  0.0737,  0.0950,  0.1169,\n        -0.0182, -0.1140, -0.0009, -0.0597, -0.0185, -0.0509, -0.0510, -0.0731,\n        -0.0479, -0.1063, -0.1061,  0.0082, -0.0219,  0.1231,  0.0381, -0.0919,\n         0.1086, -0.1033,  0.0897, -0.1069,  0.0314, -0.0734, -0.1206, -0.1037,\n        -0.0412, -0.1190, -0.1224,  0.0419,  0.0707, -0.0169,  0.0996,  0.0312,\n        -0.1107,  0.0132, -0.0875, -0.0871,  0.0118,  0.1239, -0.0719, -0.0940,\n        -0.1113,  0.0037, -0.0222,  0.0906,  0.0846,  0.0507, -0.0302, -0.0769,\n         0.0111,  0.0363, -0.0499,  0.0839,  0.0879,  0.1242, -0.0633, -0.0457,\n         0.1197,  0.0476,  0.0473, -0.0636, -0.1247, -0.0798, -0.0886, -0.0538,\n        -0.0772, -0.0469, -0.1097,  0.0897, -0.0585,  0.0014,  0.1157,  0.0894,\n         0.0582,  0.0270,  0.0371, -0.1153,  0.1237, -0.0332,  0.0230,  0.1032,\n         0.0246,  0.0279,  0.0862,  0.0335, -0.1099, -0.0617,  0.0433,  0.0582,\n         0.0569,  0.0347, -0.0944, -0.0540,  0.0271,  0.0007,  0.0062, -0.1169,\n         0.0417, -0.0325,  0.0394, -0.0863,  0.0641, -0.0622,  0.0381,  0.0023,\n         0.0403,  0.0117, -0.0031, -0.1182,  0.0216, -0.0610, -0.1028, -0.0455,\n        -0.0953, -0.1019,  0.0521,  0.0317,  0.0726,  0.0833, -0.1219,  0.0289,\n        -0.0131,  0.0986, -0.0874, -0.0976,  0.0251, -0.1099, -0.0084,  0.1021,\n        -0.0965,  0.0158, -0.1075,  0.0393, -0.0306,  0.1099,  0.0568, -0.0152,\n        -0.0676,  0.1063, -0.0129, -0.0588, -0.0184, -0.0073,  0.1211, -0.0476,\n        -0.0167, -0.0020, -0.0391, -0.0427,  0.0165, -0.0374,  0.0061, -0.0015,\n         0.0365, -0.0809,  0.0108,  0.0175, -0.0037, -0.0242, -0.1187, -0.1182,\n        -0.0193,  0.0649, -0.1028, -0.0706, -0.1125,  0.0211, -0.0955, -0.0573,\n        -0.0150, -0.1089, -0.0995,  0.0338, -0.1079,  0.0135, -0.0166,  0.0348],\n       requires_grad=True)"", ""class"": ""Linear"", ""in_features"": 64, ""out_features"": 256}","{'args': [{'k': 'tensor', 'shape': [1, 1, 64], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 256}], 'kwargs': {}}",,"[""torch.float32""]",16384,1280,2.037,591,3.3887,4.524444,2.993129,10.142963,59.8,62.0,2400,2400,251,False,,
