t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
146684.32942501386,69.7,2400,327680,0.139558,0.06148359,0.1844508,0.1454136,0.0,0.1912823,0.5172429,6.72429,6.105e-05,0.0,0.0032967,0.0128205,3.574502,3.319313,1.803173,1.107691,0.6029298,1.107691,0.7996329,0.928888,3.316846,3.306773,0.8008783,4.80256,4.84544,0.0
151735.43140399852,67.5,2400,327680,0.1161357,0.09271335,0.2147046,0.08392998,0.0,0.1883545,0.5201707,6.32244,0.0,0.0,0.00335775,0.0136752,3.578214,3.318385,1.80415,1.10879,0.604395,1.107325,0.8018308,0.9304997,3.317762,3.310436,0.8002922,4.80926,4.80122,0.0
156796.44342898973,67.5,2400,327680,0.1171116,0.0585558,0.1805471,0.08392998,0.0,0.1893304,0.4255055,4.35784,0.0001221,0.0,0.0039072,0.0128205,3.585637,3.317457,1.803173,1.11172,0.6018309,1.107691,0.8029296,0.9302311,3.319594,3.311352,0.8005854,4.82802,4.824,0.0
161863.18747801124,67.0,2400,327680,0.111256,0.05562801,0.1746915,0.05270022,0.0068628,0.1873786,0.3679256,4.33998,6.105e-05,0.0,0.00299145,0.0128205,3.61626,3.319313,1.803173,1.108424,0.6040287,1.110622,0.8014644,0.9278135,3.315015,3.313183,0.8002922,4.79988,4.81194,0.0
166922.29483099072,68.6,2400,327680,0.1073523,0.05562801,0.1883545,0.1483414,0.0,0.1883545,0.3610941,4.16138,0.0,0.0,0.00311355,0.013431,3.621828,3.322097,1.802684,1.109523,0.604395,1.107691,0.8010981,0.928888,3.316846,3.314099,0.8011714,4.80658,4.80122,0.0
171979.59732901654,69.2,2400,327680,0.1073523,0.05562801,0.1737155,0.111256,0.0,0.1883545,0.417698,4.93829,0.0,0.0,0.00311355,0.0135531,3.615332,3.317457,1.802684,1.107325,0.6025635,1.110622,0.8047611,0.9291566,3.317762,3.311352,0.8005854,4.89636,4.88698,0.0
177031.41109499848,68.1,2400,327680,0.1239431,0.07026696,0.1844508,0.08490592,0.0,0.1903064,0.3425514,4.41142,0.0,0.0,0.00311355,0.0128205,3.593061,3.318385,1.803173,1.113552,0.6021972,1.107325,0.8058601,0.9302311,3.320509,3.311352,0.8005854,4.8441,4.824,0.0
182083.4680990083,67.0,2400,327680,0.1297987,0.05465208,0.1824989,0.08392998,0.0,0.2029934,0.3796368,5.55446,6.105e-05,0.0,0.00335775,0.013431,3.592133,3.325809,1.802684,1.108424,0.6047613,1.104761,0.8014644,0.9280821,3.317762,3.30952,0.8011714,4.80256,4.80256,0.0
187136.12541201292,67.5,2400,327680,0.112232,0.05465208,0.1844508,0.1620044,0.0,0.1873786,0.4245296,5.99203,0.0,0.0002442,0.0034188,0.0136752,3.532744,3.322097,1.803661,1.110622,0.6014646,1.107325,0.8007318,0.928888,3.320509,3.308605,0.8011714,4.80122,4.84008,0.0
192190.62059701537,64.8,2400,327680,0.1063764,0.05465208,0.1746915,0.0097593,0.0,0.1883545,0.3454792,3.0362,0.0001221,6.105e-05,0.00299145,0.0136752,3.622756,3.318385,1.804638,1.113918,0.6018309,1.108058,0.8018308,0.9294252,3.317762,3.312268,0.8014645,4.9312,4.9312,0.0
197413.93537199474,66.4,2400,327680,0.1493173,0.05270022,0.1834748,0.1151597,0.0,0.1893304,0.391348,5.92952,0.0001221,0.0,0.0039072,0.013431,3.58007,3.318385,1.800731,1.107325,0.6021972,1.104394,0.802197,0.9286194,3.317762,3.307689,0.8005854,4.8374,4.83472,0.0
202463.82622499368,64.8,2400,327680,0.1063764,0.05465208,0.1776193,0.0097593,0.0,0.1893304,0.3591422,4.30426,0.0,0.0,0.00299145,0.0129426,3.562438,3.318385,1.802684,1.112453,0.6021972,1.110622,0.8087904,0.931037,3.317762,3.310436,0.8005854,4.75834,4.84276,0.0
207519.58465701318,67.0,2400,327680,0.1317506,0.05367615,0.1795711,0.01073523,0.0,0.1883545,0.36207,4.78648,6.105e-05,0.0003663,0.00335775,0.0130647,3.58471,3.317457,1.802196,1.110988,0.600732,1.107691,0.8043948,0.928888,3.316846,3.311352,0.8005854,4.84276,4.81194,0.0
212574.66907601338,67.0,2400,327680,0.1093042,0.04977243,0.1776193,0.08295405,0.0,0.1864026,0.3493829,4.00064,0.0,0.0002442,0.0035409,0.013431,3.63018,3.320241,1.803173,1.110255,0.6054939,1.108058,0.8018308,0.9286194,3.317762,3.310436,0.8008783,4.91244,4.8776,0.0
217619.23967601615,68.6,2400,327680,0.1083282,0.04977243,0.1834748,0.01171116,0.0,0.1873786,0.4225777,6.518899,0.0001221,6.105e-05,0.003663,0.0130647,3.596773,3.322097,1.805126,1.108424,0.600732,1.107325,0.8018308,0.9304997,3.315931,3.30952,0.8002922,4.81194,4.80658,0.0
222672.2584629897,68.1,2400,327680,0.112232,0.05465208,0.1805471,0.01659081,0.0,0.1883545,0.3464552,4.33998,6.105e-05,0.0,0.00335775,0.013431,3.593061,3.322097,1.805126,1.113552,0.6065928,1.110622,0.8029296,0.9278135,3.317762,3.318678,0.8017574,4.8039,4.83338,0.0
227723.975927016,69.2,2400,327680,0.1337024,0.1620044,0.1893304,0.1171116,0.0,0.1873786,0.375733,5.96524,0.0001221,0.0,0.00347985,0.0130647,3.588421,3.319313,1.804638,1.106959,0.6036624,1.107691,0.8205121,0.9286194,3.316846,3.30952,0.8002922,4.79586,4.82132,0.0
