t_ms,phase,window_id,I_A,V_V,P_W
6.176594994030893,warmup,1,2.83081,0.9294252,2.631026150412
14.672282995888963,warmup,1,2.8576,0.9280821,2.6520874089600004
43.20861599990167,warmup,1,2.83974,0.928888,2.63780040912
48.94928899011575,warmup,1,4.42035,0.9299625,4.110759736875
79.50969800003804,warmup,1,4.13459,0.9302311,3.846124203749
89.46874301182106,warmup,1,4.51858,0.9294252,4.199682120216
95.40536001441069,warmup,1,4.08994,0.9296938,3.8023918603720004
102.51818801043555,warmup,1,5.25977,0.9286194,4.884324461537999
113.01513700163923,warmup,1,4.39356,0.928888,4.08112516128
119.43884199718013,warmup,1,3.58093,0.9291566,3.327244743638
126.67631800286472,warmup,1,4.66146,0.9296938,4.333730460948
135.8508880075533,warmup,1,3.93813,0.9270077,3.650676833601
147.67326999572106,warmup,1,3.54521,0.9291566,3.294055269886
155.1860769977793,warmup,1,4.08101,0.9304997,3.7973785806970004
161.85039101401344,warmup,1,4.15245,0.9280821,3.853814516145
169.1521989996545,warmup,1,3.50056,0.9272762,3.245985974672
173.65380900446326,warmup,1,6.251,0.9280821,5.801441207100001
180.74062000960112,warmup,1,3.58986,0.9294252,3.3365063484719997
188.83321800967678,warmup,1,4.74183,0.928888,4.40462898504
195.72503000381403,warmup,1,6.79573,0.9294252,6.316122714395999
203.03643099032342,warmup,1,4.30426,0.9291566,3.999331587116
210.34246199997142,warmup,1,5.37586,0.9369466,5.036893749076
219.6719020139426,warmup,1,3.44698,0.931037,3.20926591826
228.08727499796078,warmup,1,4.42035,0.9294252,4.10838468282
235.04128999775276,warmup,1,3.62558,0.9283507,3.3658097309059998
248.1209580146242,warmup,1,4.0185,0.9304997,3.7392130444500005
254.95351100107655,warmup,1,3.51842,0.9294252,3.2701082121839997
262.6686860166956,warmup,1,8.894279,0.9280821,8.2546211323059
267.9594939982053,warmup,1,4.26854,0.9302311,3.9707286595939997
274.9562860117294,warmup,1,4.56323,0.9291566,4.239955271818
280.2885000128299,warmup,1,4.49179,0.928888,4.17236982952
288.5342460067477,warmup,1,2.61649,0.9283507,2.4290203230430003
295.1470230182167,warmup,1,5.15261,0.9294252,4.788965579771999
302.20912999357097,warmup,1,3.96492,0.9299625,3.6872269155
309.930749994237,warmup,1,3.82204,0.9283507,3.5481935094279997
317.5341110036243,warmup,1,4.14352,0.9296938,3.8522048541759997
325.62015400617383,warmup,1,4.63467,0.9283507,4.302599138769
336.1083990021143,warmup,1,3.88455,0.9326486,3.6229201191300002
342.3747350170743,warmup,1,3.73274,0.9296938,3.4703052350120003
348.09055700316094,warmup,1,4.08101,0.9280821,3.787512330921
355.7361220009625,warmup,1,7.34939,0.9294252,6.830708270628
364.22656901413575,warmup,1,3.88455,0.9294252,3.6103986606599996
370.99721500999294,warmup,1,4.53644,0.9259331,4.2004399521639995
380.25526600540616,warmup,1,3.83097,0.9294252,3.560600058444
385.9371629951056,warmup,1,3.71488,0.9294252,3.452703086976
393.27991599566303,warmup,1,4.56323,0.9304997,4.246084146031
397.84687699284405,warmup,1,4.38463,0.9286194,4.071652479821999
406.09841799596325,warmup,1,4.44714,0.9302311,4.136867934054
411.22770801302977,warmup,1,5.804499,0.9280821,5.3870516213679
418.2196310139261,warmup,1,5.17047,0.9294252,4.805565113844
424.8314269934781,warmup,1,5.08117,0.928888,4.71983783896
432.0696990180295,warmup,1,4.74183,0.9286194,4.403355329502
439.3698039930314,warmup,1,5.10796,0.9291566,4.746094746536
447.71141800447367,warmup,1,3.83097,0.9294252,3.560600058444
454.32132499990985,warmup,1,5.143679,0.9291566,4.779283291131399
463.3549709978979,warmup,1,5.58125,0.9280821,5.179858220625
470.34478301065974,warmup,1,4.49179,0.9291566,4.173576324314
476.58228501677513,warmup,1,5.22405,0.9299625,4.8581705981250005
481.7466679960489,warmup,1,6.22421,0.9280821,5.776577887641
489.3507150118239,warmup,1,4.86685,0.9294252,4.5233730346200005
494.2018029978499,warmup,1,4.465,0.9286194,4.146285621
511.57286000670865,warmup,1,4.40249,0.9280821,4.085872164429
519.6170330164023,warmup,1,4.00064,0.9299625,3.7204451759999997
528.195496997796,warmup,1,3.74167,0.9286194,3.474587350398
558.3590200112667,warmup,1,4.42928,0.9280821,4.110735483888001
564.4312280055601,warmup,1,5.22405,0.9151884,4.78098996102
571.6146859922446,warmup,1,4.06315,0.928888,3.7742112772000005
579.2902690009214,warmup,1,4.62574,0.9291566,4.298036850884
586.7698540096171,warmup,1,3.85776,0.9304997,3.589644522672
594.2454760079272,warmup,1,4.77755,0.9304997,4.445508841735
598.937658010982,warmup,1,5.161539,0.9294252,4.7972644173828
606.2868740118574,warmup,1,4.04529,0.9280821,3.754361238309
613.5920160159003,warmup,1,5.358,0.928888,4.976981904
621.9895379908849,warmup,1,5.28656,0.9339918,4.937603690208
627.8540810162667,warmup,1,4.26854,0.9286194,3.963849053676
640.0121450133156,warmup,1,3.85776,0.9296938,3.586535553888
647.6153210096527,warmup,1,4.89364,0.9294252,4.548272335728
654.5445219962858,warmup,1,6.134909,0.928888,5.6986433511920005
