config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
9c0988673ae53940,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 672, ""in_channels"": 672, ""kernel_size"": [5, 5], ""out_channels"": 672, ""padding"": [2, 2], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 14, 14], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 526848}], 'kwargs': {}}",,"[""torch.float32""]",823200,658560,0.626,816,0.7355,4.921603,4.05447,2.981889,57.6,61.5,2200,2400,84,False,,
3ebc81b001907a26,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","{'args': [{'k': 'tensor', 'shape': [1, 672, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 131712}], 'kwargs': {}}",,"[""torch.float32""]",,263424,0.625,5619,0.1068,4.714411,3.847279,0.410844,59.3,60.9,1800,2400,96,False,,
333125fdf96a93cb,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 131712}], 'kwargs': {}}",,"[""torch.float32""]",,263424,0.626,4702,0.1276,4.965235,4.098102,0.523026,59.8,61.5,1600,2400,91,False,,
441cb9caf63048db,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 131712}], 'kwargs': {}}",,"[""torch.float32""]",,134400,0.625,5205,0.1153,4.309339,3.442206,0.396819,61.5,60.9,1700,2400,115,False,,
c461587c0f17cc0c,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 672, ""kernel_size"": [1, 1], ""out_channels"": 192, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 131712}], 'kwargs': {}}",,"[""torch.float32""]",6322176,169344,0.625,835,0.7189,4.718384,3.851251,2.768648,60.4,63.1,1700,2400,93,False,,
5d51e193efd8383e,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","{'args': [{'k': 'tensor', 'shape': [1, 192, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 37632}], 'kwargs': {}}",,"[""torch.float32""]",,75264,0.626,4464,0.1344,4.259426,3.392293,0.45597,62.0,62.6,1600,2400,117,False,,
c933b5319e29b120,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 1152, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 192, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 37632}], 'kwargs': {}}",,"[""torch.float32""]",10838016,263424,0.626,1051,0.571,5.822924,4.955792,2.829974,61.5,63.1,2100,2400,124,False,,
7d455efd2b13f071,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0.,  ..., 0., 0., 0.], requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","{'args': [{'k': 'tensor', 'shape': [1, 1152, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 225792}], 'kwargs': {}}",,"[""torch.float32""]",,451584,0.625,5601,0.1071,4.932015,4.064883,0.435483,60.9,62.6,1700,2400,88,False,,
db046aac80c82fec,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 1152, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 225792}], 'kwargs': {}}",,"[""torch.float32""]",,451584,0.625,3489,0.172,5.256438,4.389305,0.755083,62.6,62.6,2200,2400,83,False,,
c0de15395f7d3c90,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1152, ""in_channels"": 1152, ""kernel_size"": [5, 5], ""out_channels"": 1152, ""padding"": [2, 2], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 1152, 7, 7], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 225792}], 'kwargs': {}}",,"[""torch.float32""]",1411200,451584,0.627,853,0.704,5.403152,4.536019,3.193474,61.5,63.1,1800,2400,73,False,,
