path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,count,lat_mean_ms,lat_median_ms,lat_std_ms
features,093051e290e2ba85,Sequential,"{""class"": ""Sequential""}","[[1, 3, 224, 224]]","[""torch.float32""]","[[1, 1280, 7, 7]]",features,forward,False,4007548,,852992,,15,117.9874,116.0244,5.4561
features.0,58fe9721f24b8f8d,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 32}","[[1, 3, 224, 224]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.0,forward,False,928,,2207744,,15,3.8681,3.7195,0.3552
features.0.0,4f8d8d64608b2282,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 3, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 3, 224, 224]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.0.0,forward,True,864,10838016,2207744,4.9091,15,2.5321,2.3603,0.3915
features.0.1,c7220a84bfaa8483,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0.], requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.0.1,forward,True,64,,3211264,,15,0.606,0.5599,0.0851
features.0.2,05d1bacdc3c147ff,SiLU,"{""class"": ""SiLU""}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.0.2,forward,True,0,,3211264,,15,0.5084,0.508,0.0589
features.1,64481962325061c7,Sequential,"{""class"": ""Sequential""}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 16, 112, 112]]",features.1,forward,False,1448,,2408448,,15,8.4687,8.1952,0.7574
features.1.0,dbf9df28501a55fa,MBConv,"{""class"": ""MBConv"", ""out_channels"": 16}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 16, 112, 112]]",features.1.0,forward,False,1448,,2408448,,15,8.4364,8.1625,0.7567
features.1.0.block,64481962325061c7,Sequential,"{""class"": ""Sequential""}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 16, 112, 112]]",features.1.0.block,forward,False,1448,,2408448,,15,8.4035,8.1297,0.756
features.1.0.block.0,27ecdd1f6816ce0f,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 32}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.1.0.block.0,forward,False,352,,3211264,,15,4.472,4.5283,0.3209
features.1.0.block.0.0,744fa8b62e80e73a,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 32, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.1.0.block.0.0,forward,True,288,3612672,3211264,1.125,15,3.438,3.5295,0.2964
features.1.0.block.0.1,c7220a84bfaa8483,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0.], requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.1.0.block.0.1,forward,True,64,,3211264,,15,0.3268,0.3051,0.0465
features.1.0.block.0.2,05d1bacdc3c147ff,SiLU,"{""class"": ""SiLU""}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.1.0.block.0.2,forward,True,0,,3211264,,15,0.5028,0.5027,0.0342
features.1.0.block.1,56bbf291c1ff315d,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 112, 112]]",features.1.0.block.1,forward,False,552,,3211264,,15,1.3768,1.6437,0.4071
features.1.0.block.1.avgpool,f6bf2d84746ba6db,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 32, 1, 1]]",features.1.0.block.1.avgpool,forward,True,0,,1605760,,15,0.3567,0.2433,0.2065
features.1.0.block.1.fc1,e3420e283c5066ac,Conv2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0.], requires_grad=True)"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 8, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 32, 1, 1]]","[""torch.float32""]","[[1, 8, 1, 1]]",features.1.0.block.1.fc1,forward,True,264,256,160,1.6,15,0.091,0.087,0.0111
features.1.0.block.1.fc2,0311649639e769f1,Conv2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0.], requires_grad=True)"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 8, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 8, 1, 1]]","[""torch.float32""]","[[1, 32, 1, 1]]",features.1.0.block.1.fc2,forward,True,288,256,160,1.6,15,0.0936,0.0685,0.0734
features.1.0.block.1.activation,316475918a723cf1,SiLU,"{""class"": ""SiLU""}","[[1, 8, 1, 1]]","[""torch.float32""]","[[1, 8, 1, 1]]",features.1.0.block.1.activation,forward,True,0,,64,,15,0.0225,0.018,0.0151
features.1.0.block.1.scale_activation,ae8d15f59a43e60a,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 32, 1, 1]]","[""torch.float32""]","[[1, 32, 1, 1]]",features.1.0.block.1.scale_activation,forward,True,0,,256,,15,0.0317,0.0249,0.0157
features.1.0.block.2,d75b8b458e1f64a8,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 16}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 16, 112, 112]]",features.1.0.block.2,forward,False,544,,2408448,,15,2.4013,2.1867,0.4852
features.1.0.block.2.0,16e9496a9d339e32,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 16, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 32, 112, 112]]","[""torch.float32""]","[[1, 16, 112, 112]]",features.1.0.block.2.0,forward,True,512,6422528,2408448,2.6667,15,2.1033,1.8752,0.4788
features.1.0.block.2.1,caab5d49ee296460,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 16, 112, 112]]","[""torch.float32""]","[[1, 16, 112, 112]]",features.1.0.block.2.1,forward,True,32,,1605632,,15,0.1656,0.1549,0.0255
features.2,adcefc1f032e1feb,Sequential,"{""class"": ""Sequential""}","[[1, 16, 112, 112]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2,forward,False,16714,,1103872,,15,35.4719,34.337,3.5273
features.2.0,86a07123e26632ae,MBConv,"{""class"": ""MBConv"", ""out_channels"": 24}","[[1, 16, 112, 112]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.0,forward,False,6004,,1103872,,15,21.8781,21.2335,1.7848
features.2.0.block,adcefc1f032e1feb,Sequential,"{""class"": ""Sequential""}","[[1, 16, 112, 112]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.0.block,forward,False,6004,,1103872,,15,21.8464,21.1961,1.7858
features.2.0.block.0,040b0c91230b765b,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 96}","[[1, 16, 112, 112]]","[""torch.float32""]","[[1, 96, 112, 112]]",features.2.0.block.0,forward,False,1728,,5619712,,15,12.2456,12.2894,0.2826
features.2.0.block.0.0,2970aa1b42545dca,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 96, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 16, 112, 112]]","[""torch.float32""]","[[1, 96, 112, 112]]",features.2.0.block.0.0,forward,True,1536,19267584,5619712,3.4286,15,8.9158,9.0384,0.4417
features.2.0.block.0.1,d95d4890038f6fc3,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 96, 112, 112]]","[""torch.float32""]","[[1, 96, 112, 112]]",features.2.0.block.0.1,forward,True,192,,9633792,,15,1.5929,1.4605,0.2142
features.2.0.block.0.2,a6365cb3dc70bae7,SiLU,"{""class"": ""SiLU""}","[[1, 96, 112, 112]]","[""torch.float32""]","[[1, 96, 112, 112]]",features.2.0.block.0.2,forward,True,0,,9633792,,15,1.5155,1.4848,0.0852
features.2.0.block.1,429cf2b60eeba7ea,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 96}","[[1, 96, 112, 112]]","[""torch.float32""]","[[1, 96, 56, 56]]",features.2.0.block.1,forward,False,1056,,6021120,,15,6.2714,5.9996,0.8131
features.2.0.block.1.0,620de1949d25bf4f,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 96, ""in_channels"": 96, ""kernel_size"": [3, 3], ""out_channels"": 96, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 96, 112, 112]]","[""torch.float32""]","[[1, 96, 56, 56]]",features.2.0.block.1.0,forward,True,864,2709504,6021120,0.45,15,5.2457,5.154,0.5277
features.2.0.block.1.1,0257af9bbefc04b7,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 96, 56, 56]]","[""torch.float32""]","[[1, 96, 56, 56]]",features.2.0.block.1.1,forward,True,192,,2408448,,15,0.3332,0.2765,0.1564
features.2.0.block.1.2,d64609e0a16a0e78,SiLU,"{""class"": ""SiLU""}","[[1, 96, 56, 56]]","[""torch.float32""]","[[1, 96, 56, 56]]",features.2.0.block.1.2,forward,True,0,,2408448,,15,0.4809,0.3788,0.2191
features.2.0.block.2,d4b7d435516a6b0a,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 96, 56, 56]]","[""torch.float32""]","[[1, 96, 56, 56]]",features.2.0.block.2,forward,False,868,,2408448,,15,0.9217,0.8303,0.2529
features.2.0.block.2.avgpool,4e080a3048b53489,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 96, 56, 56]]","[""torch.float32""]","[[1, 96, 1, 1]]",features.2.0.block.2.avgpool,forward,True,0,,1204608,,15,0.2227,0.1666,0.113
features.2.0.block.2.fc1,56c837ca2ccc242a,Conv2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0.], requires_grad=True)"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 4, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 96, 1, 1]]","[""torch.float32""]","[[1, 4, 1, 1]]",features.2.0.block.2.fc1,forward,True,388,384,400,0.96,15,0.0803,0.0791,0.0056
features.2.0.block.2.fc2,5bfd15a0c449e703,Conv2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 4, ""kernel_size"": [1, 1], ""out_channels"": 96, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 4, 1, 1]]","[""torch.float32""]","[[1, 96, 1, 1]]",features.2.0.block.2.fc2,forward,True,480,384,400,0.96,15,0.045,0.0422,0.0084
features.2.0.block.2.activation,9c35a2e70d6cc3c0,SiLU,"{""class"": ""SiLU""}","[[1, 4, 1, 1]]","[""torch.float32""]","[[1, 4, 1, 1]]",features.2.0.block.2.activation,forward,True,0,,32,,15,0.0152,0.0148,0.002
features.2.0.block.2.scale_activation,e8df886c35d87f69,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 96, 1, 1]]","[""torch.float32""]","[[1, 96, 1, 1]]",features.2.0.block.2.scale_activation,forward,True,0,,768,,15,0.0233,0.019,0.0096
features.2.0.block.3,79bc8e181521ac1c,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 24}","[[1, 96, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.0.block.3,forward,False,2352,,1505280,,15,2.1689,1.6984,0.8223
features.2.0.block.3.0,ef9bbb6e185511e4,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 24, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 96, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.0.block.3.0,forward,True,2304,7225344,1505280,4.8,15,1.8939,1.4605,0.7327
features.2.0.block.3.1,8bbc360542fe1077,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.0.block.3.1,forward,True,48,,602112,,15,0.1481,0.1131,0.0976
features.2.1,6eecaae27512cfc6,MBConv,"{""class"": ""MBConv"", ""out_channels"": 24}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.1,forward,False,10710,,602112,,15,13.5116,12.8387,1.8969
features.2.1.block,d214cb209a6870ea,Sequential,"{""class"": ""Sequential""}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.1.block,forward,False,10710,,602112,,15,13.3053,12.6398,1.8981
features.2.1.block.0,b52d793282c2a0c5,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 144}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.0,forward,False,3744,,2107392,,15,3.7179,3.9495,0.3673
features.2.1.block.0.0,2a41f5b8e853be70,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 24, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.0.0,forward,True,3456,10838016,2107392,5.1429,15,2.3568,2.6266,0.3703
features.2.1.block.0.1,3c80560d8cb1cc9c,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.0.1,forward,True,288,,3612672,,15,0.6109,0.5813,0.0947
features.2.1.block.0.2,4c4e1f1a33f7c6ea,SiLU,"{""class"": ""SiLU""}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.0.2,forward,True,0,,3612672,,15,0.5365,0.5669,0.0365
features.2.1.block.1,8b047259bac6d505,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 144}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.1,forward,False,1584,,3612672,,15,5.2841,5.0118,1.1169
features.2.1.block.1.0,002bbf7c4b8100c6,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 144, ""in_channels"": 144, ""kernel_size"": [3, 3], ""out_channels"": 144, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.1.0,forward,True,1296,4064256,3612672,1.125,15,3.7363,3.6583,0.6496
features.2.1.block.1.1,3c80560d8cb1cc9c,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.1.1,forward,True,288,,3612672,,15,0.7065,0.6326,0.2861
features.2.1.block.1.2,4c4e1f1a33f7c6ea,SiLU,"{""class"": ""SiLU""}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.1.2,forward,True,0,,3612672,,15,0.6228,0.566,0.2051
features.2.1.block.2,dc694bd5a66134f3,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.2.1.block.2,forward,False,1878,,3612672,,15,1.3175,1.1211,0.2862
features.2.1.block.2.avgpool,aa1e6ee8a9ac1653,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.2.1.block.2.avgpool,forward,True,0,,1806912,,15,0.3165,0.2778,0.1085
features.2.1.block.2.fc1,d8ec57ef24a86b18,Conv2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0.], requires_grad=True)"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 6, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 144, 1, 1]]","[""torch.float32""]","[[1, 6, 1, 1]]",features.2.1.block.2.fc1,forward,True,870,864,600,1.44,15,0.0901,0.0833,0.0168
features.2.1.block.2.fc2,a8947d3a81d888b0,Conv2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.,\n        0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 6, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 6, 1, 1]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.2.1.block.2.fc2,forward,True,1008,864,600,1.44,15,0.0547,0.0434,0.0199
features.2.1.block.2.activation,8d02e85b6aa85f88,SiLU,"{""class"": ""SiLU""}","[[1, 6, 1, 1]]","[""torch.float32""]","[[1, 6, 1, 1]]",features.2.1.block.2.activation,forward,True,0,,48,,15,0.0235,0.0183,0.0147
features.2.1.block.2.scale_activation,1ec94b3f3ccde77c,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 144, 1, 1]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.2.1.block.2.scale_activation,forward,True,0,,1152,,15,0.029,0.0192,0.0254
features.2.1.block.3,6e1077c50ea34ce4,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 24}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.1.block.3,forward,False,3504,,2107392,,15,2.7582,2.5127,0.6276
features.2.1.block.3.0,2cfa7af074666ed0,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 24, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 144, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.1.block.3.0,forward,True,3456,10838016,2107392,5.1429,15,2.4793,2.2465,0.621
features.2.1.block.3.1,8bbc360542fe1077,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],\n       requires_grad=True)"", ""class"": ""BatchNorm2d"", ""eps"": 1e-05}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.1.block.3.1,forward,True,48,,602112,,15,0.1468,0.1411,0.015
features.2.1.stochastic_depth,ed1e7a51e2a03b40,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 24, 56, 56]]",features.2.1.stochastic_depth,forward,True,0,,602112,,15,0.0146,0.0145,0.0004
features.3,d214cb209a6870ea,Sequential,"{""class"": ""Sequential""}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 40, 28, 28]]",features.3,forward,False,46640,,426496,,15,14.2581,14.0863,0.5382
features.3.0,bf9c744d06ff85a5,MBConv,"{""class"": ""MBConv"", ""out_channels"": 40}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 40, 28, 28]]",features.3.0,forward,False,15350,,426496,,15,8.1668,7.8515,0.4924
features.3.0.block,d214cb209a6870ea,Sequential,"{""class"": ""Sequential""}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 40, 28, 28]]",features.3.0.block,forward,False,15350,,426496,,15,8.1371,7.8209,0.4923
features.3.0.block.0,b52d793282c2a0c5,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation"", ""out_channels"": 144}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.3.0.block.0,forward,False,3744,,2107392,,15,3.6248,3.4152,0.3403
features.3.0.block.0.0,2a41f5b8e853be70,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 24, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 24, 56, 56]]","[""torch.float32""]","[[1, 144, 56, 56]]",features.3.0.block.0.0,forward,True,3456,10838016,2107392,5.1429,15,2.2079,2.1174,0.2952
