config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
08d9785d759dac51,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 32, 40, 40]]",,,409600,3.022,17568,0.1696,5.168736,3.687126,0.625166,65.9,65.9,2400017408,2400020480,469,False,,
4ea83264d9ea3f5c,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 64, 40, 40]]",,,819200,3.024,15978,0.1865,5.44782,3.96621,0.739651,65.3,66.4,2400033792,2400020480,470,False,,
a44d02841d8ceadb,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 256, 20, 20]]",,,819200,3.022,15529,0.1918,5.390255,3.908645,0.749742,65.9,68.1,2400027136,2400030464,479,False,,
9dd2d8c74af91af8,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 64, 20, 20]]",,,204800,3.023,20294,0.1468,2.849494,1.367884,0.200773,66.4,63.1,2400033792,2400030464,756,False,,
0da1c08a8fae32e5,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 128, 20, 20]]",,,409600,3.023,14868,0.2003,4.944714,3.463104,0.693798,62.6,65.9,2400033792,2400020480,503,False,,
65418290bafe418a,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 80, 80, 80]]",,,4096000,3.023,3921,0.7601,5.807568,4.325958,3.288157,64.2,68.1,2400027136,2400033792,496,False,,
70499828149a886f,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 80, 40, 40]]",,,1024000,3.023,13204,0.2253,5.472944,3.991334,0.899223,67.5,67.0,2400017408,2400027136,470,False,,
4e53e2f3fa50e788,SiLU,"{""class"": ""SiLU""}",multi,"[[1, 80, 20, 20]]",,,256000,3.027,17188,0.1731,2.851281,1.369672,0.237062,66.4,62.6,2400020480,2400033792,748,False,,
052d8e402cda395d,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [2, 2]}",multi,"[[1, 16, 320, 320]]",,117964800,9830400,3.031,296,10.0839,4.712444,3.230834,32.579515,62.0,63.7,2400020480,2400027136,419,False,,
c0eca87426d7b7e1,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.8760e+00,  3.8848e+00, -3.8635e-02, -3.5913e-01,  2.1797e+00, -4.3311e-01,  1.7314e+00,  2.2441e+00, -2.4390e-01,  1.2100e+00, -3.2471e-01,  3.3848e+00,  1.8018e+00, -3.9917e-01,  2.7324e+00,  2.4863e+00,  2.7422e+00,  1.7236e+00,  9.0820e-01,  2.6816e+00, -5.1172e-01,  2.2773e+00, -3.8261e-03, -3.4082e-01,\n         2.8496e+00,  2.5234e+00, -2.5171e-01,  2.1211e+00, -3.2788e-01,  1.6143e+00, -5.6348e-01,  4.9180e+00])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 32, 160, 160]]",,,6553600,3.023,6625,0.4499,5.761618,4.280008,1.925367,62.6,66.4,2400030464,2400020480,428,False,,
f98c3bd3e95e4191,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 32, 160, 160]]",,26214400,6553600,3.023,415,7.1754,4.513215,3.031605,21.752886,65.3,64.8,2400033792,2400027136,398,False,,
b334a98b0e91eb3a,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 3.6660,  1.5957,  0.6621,  2.4043, -1.3594,  1.8848,  3.1934,  0.0560,  2.7832,  0.3887,  2.4473, -1.1377,  1.8037,  2.3965, -0.9219,  1.9014,  2.2285, -0.5894,  0.0646,  2.1348,  0.6631, -1.6191,  3.3027, -0.8315, -0.3999,  0.6689, -0.1301,  0.0317,  0.5352,  0.5259,  0.7124, -0.6504])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 32, 160, 160]]",,,6553600,3.024,6510,0.4577,5.764319,4.282709,1.960406,63.1,68.1,2400023808,2400020480,439,False,,
cc689ee406bb586e,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 48, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 48, 160, 160]]",,78643200,11468800,3.026,154,19.3526,4.278728,2.797118,54.131367,65.3,65.3,2400027136,2400033792,346,False,,
a93ae97e5914873b,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 4.3594, -0.0336, -0.2766,  0.4087, -1.6348, -0.5156,  1.4717,  0.5396, -0.2279, -0.2571, -0.0447,  0.2223, -0.5625, -2.4629, -0.3552, -1.9844, -0.4858, -1.7188, -0.5229, -0.1736, -0.3723, -0.5215, -0.8818,  0.1119,  1.9482, -1.0176, -0.6206, -0.3186, -0.2932,  1.6846,  0.0790, -1.9863,  0.5952, -0.0472,\n        -2.7344, -0.1228, -0.1198, -0.8750, -2.4316,  1.2783,  1.1230,  1.0195, -0.8130,  0.6260, -0.2896, -0.5366,  0.7334,  0.2374,  0.6943,  0.1060,  1.4141,  0.3323, -0.2703,  2.1973, -0.2627,  0.4165, -0.5430,  1.4072, -0.2449, -0.5029, -0.2947,  0.0169,  0.5444,  2.0332])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 64, 160, 160]]",,,13107200,3.024,3329,0.8953,5.752416,4.270806,3.823519,63.7,67.0,2400020480,2400027136,460,False,,
bcc93bf9fc88eb02,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 8, ""padding"": [1, 1], ""stride"": [1, 1]}",multi,"[[1, 16, 160, 160]]",,29491200,2457600,3.026,1148,2.5973,4.96425,3.48264,9.045502,65.3,68.1,2400027136,2400020480,516,False,,
a4235d911c874f4c,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.7656,  1.1084, -0.5767, -0.8999,  1.2666,  1.0732,  0.8984, -1.0898])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 8, 160, 160]]",,,1638400,3.024,20197,0.1475,5.637792,4.156182,0.613027,68.1,68.6,2400033792,2400027136,419,False,,
f8069637c2748b9c,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 8, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",multi,"[[1, 8, 160, 160]]",,29491200,2457600,3.024,870,3.4252,4.550973,3.069363,10.513187,68.1,65.9,2400020480,2400027136,466,False,,
5293c055bce595e3,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.3420, -0.5273, -0.6064, -0.6694, -0.7090, -0.8071,  9.4375, -0.6216,  5.8359, -0.9663, -0.6792,  1.4844,  1.3037,  1.6230, -0.4812,  2.2598])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 16, 160, 160]]",,,3276800,3.024,11494,0.2593,5.591455,4.109845,1.065502,67.0,67.0,2400027136,2400023808,423,False,,
12f383605e0ceccd,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}",multi,"[[1, 64, 160, 160]]",,235929600,8192000,3.029,359,8.3128,5.231791,3.750181,31.174494,67.5,67.0,2400023808,2400020480,442,False,,
e5a53765bf2f996f,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.4248, -0.0109, -0.1934, -0.4097, -0.4189, -0.2130, -0.4827,  0.7773,  1.7324,  1.9316, -0.5288,  0.9351, -0.4307, -0.5020, -0.5298,  0.9033, -0.4978,  2.5371,  1.0547, -0.4246, -0.5703,  1.2305,  1.6396,  1.2520,  0.8691,  1.7598,  0.3784, -0.2837, -0.4714, -0.2324, -0.5723,  0.9565, -0.7109,  2.2227,\n         0.3442, -0.5635,  1.0342,  0.7949,  1.9980, -0.5659, -0.6963, -0.5557,  0.7393,  1.1162, -0.6880, -0.4956, -0.4319, -0.6211,  1.1211, -0.5723, -0.5068,  2.2871, -0.3789, -0.6470,  1.1318,  2.4648, -0.3530,  1.8105, -0.4099, -0.0079, -0.1527,  0.8203,  2.6113, -0.6162])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 64, 80, 80]]",,,3276800,3.024,11270,0.2644,5.659279,4.177669,1.104403,68.1,69.7,2400023808,2400020480,432,False,,
16ab8f219b28b293,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 64, 80, 80]]",,26214400,3276800,3.028,853,3.4968,4.300265,2.818655,9.856327,67.5,65.9,2400020480,2400030464,432,False,,
587d0d782c0ebeb4,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.6611,  0.8174,  0.0292,  1.1748,  0.7017,  1.2764,  0.7485,  0.1915, -0.4575, -0.3142,  0.8564,  0.8164, -0.6777, -0.4729,  1.1123,  0.0210,  0.3477,  1.1416,  0.4995,  1.6826,  0.1056,  1.4980, -0.2465,  1.3193, -0.3604, -0.3916,  1.5449, -0.3787, -0.1821,  1.0830,  1.2939,  0.0962,  0.2949, -0.7363,\n         1.4668, -0.4709,  0.2961,  0.8726,  0.3330,  0.4646, -0.3865, -0.4141, -0.3308, -0.1514,  0.7710,  0.2532, -0.1060,  1.3115, -0.3123,  0.6919,  0.6685,  1.7383,  1.3486,  1.0059, -0.3918,  1.0977,  0.4578, -0.5361,  0.0378,  0.3105,  0.6338, -0.1273,  0.5596,  0.6689])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 64, 80, 80]]",,,3276800,3.024,11464,0.2599,5.649201,4.167591,1.08334,65.3,68.6,2400023808,2400017408,427,False,,
7e491032dd773445,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 96, 80, 80]]",,78643200,5734400,3.034,342,8.7358,4.878189,3.396579,29.671766,68.1,65.9,2400023808,2400027136,390,False,,
9f5e381ea88758af,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.5410, -0.5562, -1.1895, -1.5059, -1.3213, -0.1775, -1.1260, -0.2993, -1.1768, -1.2510, -1.2588, -1.5752, -0.8340, -1.7617, -0.2242, -1.2598, -0.8589, -1.4482, -1.1250, -1.0244, -0.9175, -0.3823, -0.9814, -1.4404, -0.9697, -0.1044, -1.6260, -1.3115, -1.1367, -0.7656, -0.2771, -0.7905,  0.2390, -0.2137,\n         0.0927,  0.2588, -0.3091, -1.2852, -1.8574, -1.8105, -0.1080, -1.0996, -0.6484, -0.8945, -2.6270,  0.0825, -1.9336, -1.0225, -1.2832, -0.8521, -0.7466,  0.0244,  0.4285, -0.5693, -0.7959, -0.4824, -0.0939, -1.0205,  0.0292, -0.1371, -0.8438, -1.0420,  1.0566,  0.2551, -1.0420, -0.5186,  0.5029, -0.6963,\n        -1.6201, -1.4746, -1.4805, -0.9595, -1.1973, -0.8428, -1.5645, -0.4978, -1.2412, -1.2891, -0.3550, -1.1826, -0.8828, -1.8223,  0.2168, -0.9878, -1.0225, -0.2700, -0.7417, -0.9917, -0.5273, -1.1943, -1.4814, -1.1113, -1.1309, -1.4160, -1.4375, -1.0723, -1.1211, -1.0889, -0.0784, -1.1123, -1.3438, -1.2920,\n        -1.3672, -0.3591, -1.1260,  1.6885, -0.6094, -1.0869,  0.1543, -0.9424, -0.5449,  0.1215, -0.9487, -1.0840, -1.0566, -1.2061, -1.1494, -0.3347, -1.1924, -0.7178, -0.9502, -1.8027, -1.1445,  0.1078, -1.5879,  0.2671, -2.3730,  0.3069])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 128, 80, 80]]",,,6553600,3.025,6613,0.4502,5.78912,4.30751,1.939286,65.3,67.5,2400030464,2400020480,434,False,,
cc50a991116bb10b,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}",multi,"[[1, 32, 80, 80]]",,29491200,1228800,3.025,2490,1.1969,5.620507,4.138897,4.953707,67.0,69.7,2400027136,2400027136,452,False,,
185e75b0482f4c75,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.0449,  1.0605,  1.4766,  1.0430, -0.6436,  1.2236,  0.8179,  0.9175, -0.5786, -0.4116,  0.0328,  0.0179,  0.5522, -0.1105,  1.1865,  0.2793])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 16, 80, 80]]",,,819200,3.024,24064,0.1236,4.939176,3.457566,0.427515,68.6,67.0,2400030464,2400027136,488,False,,
cfe8e02c0e23a3b6,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}",multi,"[[1, 16, 80, 80]]",,29491200,1228800,3.025,1504,1.9805,5.271289,3.789679,7.505319,67.0,67.5,2400027136,2400033792,556,False,,
a44c9e04a6e62009,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 1.3535,  2.3105,  1.5205, -0.0569,  0.2690,  1.0254,  0.9116,  0.0681,  3.0605,  1.5918, -1.0859,  2.9199,  1.7100,  1.1152,  3.0586, -0.2937,  0.6445,  1.5186,  1.2363,  1.9248,  1.6729,  1.0537,  0.0475,  1.0684,  0.1284,  0.8140,  0.1853,  1.2451,  2.7969,  1.1816,  0.5024,  0.6309])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 32, 80, 80]]",,,1638400,3.025,18093,0.1646,5.378357,3.896747,0.641594,65.9,69.7,2400027136,2400027136,468,False,,
96e48600ae6d9736,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}",multi,"[[1, 128, 80, 80]]",,235929600,4096000,3.026,433,6.8807,5.365526,3.883916,26.724193,66.4,69.2,2400023808,2400033792,448,False,,
4c480042e366c020,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.6504, -0.4890, -0.3838,  0.4275, -0.8047, -0.5864, -0.0098,  0.9243,  0.0681, -1.2998, -0.8101, -0.3682,  0.1636,  0.3223, -0.9536,  0.3853, -1.6582,  1.6436, -0.6094,  0.4854, -1.0684,  1.1748, -1.1650,  0.5815, -0.2822, -0.7437,  0.7793,  0.4546,  0.9419, -0.9380, -0.8594, -0.4050, -0.3984, -0.9204,\n        -0.8882,  0.9907, -0.9541, -0.6753, -0.1531,  0.0995, -0.5449,  0.7876, -1.0283, -1.1211,  2.0996, -0.6387, -0.7827, -0.1022,  0.8794,  0.9429,  0.0563,  1.1650, -0.6055, -1.0146,  0.2747, -0.3887, -0.0255, -0.1299, -0.5205,  0.2683,  0.9180, -1.0215,  0.6348, -0.3977, -0.2421, -0.7432,  0.3455, -0.7363,\n         1.3691, -0.2406,  0.2625, -1.2861, -0.2280, -0.7505,  0.6504,  0.0981, -0.3608, -1.0293,  0.1208,  0.9160,  0.0964,  0.4426, -0.8213, -1.0547, -0.7944, -1.3281,  0.4199,  0.7100, -0.4980, -1.4570,  0.4177, -0.0517,  0.9297, -0.9150, -1.4238,  1.8574, -1.2412, -0.5781,  0.4138, -0.4768, -0.0453,  1.3008,\n        -0.4343,  0.4275, -0.1189, -0.4351, -1.0635,  0.2583, -0.6172, -1.1387,  0.0399, -0.5205, -1.1758, -0.6895,  0.9956, -0.8789,  0.8989,  0.4016,  0.0363, -1.1279, -0.5752, -0.7310,  1.2021, -0.2229, -0.4639, -1.1719,  0.3550,  1.0889])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 128, 40, 40]]",,,1638400,3.025,20350,0.1464,5.601426,4.119816,0.603161,68.6,70.3,2400027136,2400023808,450,False,,
22bfeb866346ea5a,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 128, 40, 40]]",,26214400,1638400,3.026,1464,2.035,5.068958,3.587348,7.300134,68.1,67.5,2400027136,2400027136,521,False,,
cfa7018c7354aece,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([ 0.7017,  0.3069, -1.0264,  0.0310,  0.2324,  0.1631, -0.2258, -0.1023, -0.4275,  0.5493, -0.1104, -0.8740, -0.6958, -0.6182, -0.8232, -0.0294,  0.4844,  0.2098,  0.7773,  0.4817, -1.1270,  0.8887,  0.2532, -0.2644, -1.0127, -1.1445,  0.8896, -0.2683, -1.4990, -1.2129, -0.1343,  0.7905, -0.3865,  0.5854,\n         0.1179, -1.7686, -0.9639, -0.7036, -0.7026, -1.1270, -0.4282, -0.5947,  0.4600,  0.0847,  0.5664,  0.5547, -0.4221, -0.1766, -0.6455,  0.7847, -0.6177,  0.3560, -0.4868,  0.6553,  0.2795, -0.0818, -1.4473,  0.4834,  0.6689,  0.3049,  0.2079, -0.9136, -0.4885,  0.9902, -0.1947, -0.2629, -0.5200,  0.5566,\n        -0.3010,  0.7026,  0.0912, -0.8911, -0.9229,  0.2336, -0.7739, -1.1826, -3.1172,  0.3640, -0.3936, -0.1698, -1.1963, -0.7012, -1.0186, -0.2301,  0.3884, -0.7583,  0.5078,  1.0869,  0.5840, -1.0322, -0.1592, -0.3438, -0.0662,  0.0048, -1.0840,  0.3638,  0.4087,  0.2522,  0.9019, -0.0837, -1.2910, -0.6235,\n         0.2468, -0.5464,  0.1592,  0.0293, -0.1121,  0.2053,  0.2712, -0.3816,  0.1262,  0.8647,  0.1526,  0.5957, -0.5981,  1.1064,  0.8262,  0.1362,  0.0549, -0.4546,  0.2025, -0.1350, -0.1058,  0.6201, -0.3279,  0.9609, -1.3154, -0.7964])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 128, 40, 40]]",,,1638400,3.025,19532,0.1525,5.642779,4.161169,0.634682,65.9,68.6,2400020480,2400027136,436,False,,
d50f04993f6b85af,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 192, 40, 40]]",,39321600,2048000,3.026,1141,2.6124,4.577355,3.095745,8.087425,68.1,68.1,2400027136,2400023808,516,False,,
e0e89549553cb514,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.9771, -0.1160, -1.4043, -0.2076, -0.8857,  0.2212,  0.5151, -1.7275, -1.6338,  0.0938,  1.0547, -1.1602, -1.3018,  0.5117, -0.7783, -1.0625, -0.8428, -0.3289, -0.7319, -1.1611, -1.4404, -0.4204, -0.1785, -0.0676,  0.3899, -1.9375, -1.5840, -1.7178, -0.7100, -0.7158, -0.6748,  0.3425, -0.9790, -0.7842,\n         0.0963, -0.7373,  0.2505, -1.5137, -0.2347, -0.8970,  0.7451, -0.7964, -0.4922, -1.4414, -0.2698, -1.2568,  1.2002,  0.1262, -0.5889,  0.6714, -0.8589,  0.8262, -0.4094, -0.8159, -1.3965, -0.7227, -0.7485, -1.7334, -1.1201, -0.9067,  0.1775, -1.2988, -0.8179, -0.7065,  0.4451, -1.1660, -0.2874, -0.9321,\n        -0.3574, -0.8472, -1.2988, -1.7217,  0.6519,  0.0952, -0.6426, -1.2275,  0.6689, -2.2617,  0.6914, -0.9248, -1.1455,  0.2074, -1.3711, -0.9204, -1.1621,  0.3516, -1.2598,  0.8706, -0.3748, -0.2751, -0.3530,  0.2107, -1.2852, -0.5322, -0.8032,  0.1038,  0.2517, -0.5928, -0.1426, -1.1445, -0.5308,  0.4727,\n        -0.1730,  0.2947,  0.8008, -1.0898, -1.5566,  0.5562,  0.3787,  0.3984, -0.4900, -0.8574, -0.5483,  0.0703, -1.3535, -1.0215, -1.0137, -0.7964, -1.3125, -0.3081,  0.4329, -0.1626,  0.4651, -1.1484, -1.0088,  0.0332,  1.0020,  0.0688])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 128, 40, 40]]",,,1638400,3.029,19808,0.1504,5.609589,4.127979,0.620809,67.5,68.6,2400033792,2400027136,419,False,,
a1b0bb97197e5be5,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 64, 40, 40]]",,3276800,614400,3.027,4986,0.5981,4.778824,3.297214,1.971946,67.5,68.1,2400020480,2400020480,518,False,,
d2c0c877927ee201,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.2212,  0.4177,  0.3833,  0.8926, -0.2749,  0.7734, -0.9531,  0.2223, -0.1266,  0.8901,  0.8721,  0.1818,  1.0615,  0.5586,  0.4714,  0.5332,  0.3049,  1.1377,  0.2737,  0.4714, -1.0088,  0.4216, -0.2263,  1.0850, -0.8423,  0.4968,  0.5303,  0.5903,  0.6689,  0.3088,  0.2213,  0.8960])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 32, 40, 40]]",,,409600,3.029,35362,0.0842,5.129717,3.648107,0.307296,66.4,68.1,2400023808,2400023808,451,False,,
33b60297709f5979,BatchNorm2d,"{""bias"": ""Parameter containing:\ntensor([-0.5708, -0.6782, -0.6665, -0.8369, -0.3406, -0.3469, -0.4478, -0.6685, -0.4102,  0.1056, -0.0356, -0.7603, -0.3169, -0.1985, -0.7969, -0.1498, -0.3481, -0.3721, -0.6255, -0.4910, -0.8135, -0.2996, -0.1975, -0.2104,  0.1696, -0.5747, -0.3889,  0.6035,  0.1749,  0.2351, -0.2595, -0.1674])"", ""class"": ""BatchNorm2d"", ""eps"": 0.001}",multi,"[[1, 32, 40, 40]]",,,409600,3.026,28622,0.1041,4.817275,3.335665,0.347152,65.9,69.2,2400030464,2400027136,531,False,,
c4029d1f0f305d56,Conv2d,"{""bias"": null, ""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}",multi,"[[1, 64, 40, 40]]",,6553600,819200,3.026,4278,0.6966,5.05317,3.57156,2.487823,65.9,68.1,2400033792,2400023808,486,False,,
