t_ms,phase,window_id,I_A,V_V,P_W
4.50849300250411,warmup,1,1.65205,0.9286194,1.53412567977
9.558222955092788,warmup,1,1.63419,0.9283507,1.517101430433
38.497350993566215,warmup,1,1.13411,0.8182165,0.9279475148149999
44.38303498318419,warmup,1,1.80386,0.8187538,1.476917229668
77.3807909572497,warmup,1,3.92027,0.8190223,3.210788552021
85.47960099531338,warmup,1,4.63467,0.8829539,4.092199951713
92.1293519786559,warmup,1,5.96524,0.9291566,5.542642116584
101.35522595373914,warmup,1,6.10812,0.9299625,5.6803225455
106.10001400345936,warmup,1,4.85792,0.9286194,4.511158755648
112.7815599902533,warmup,1,4.3757,0.9200235,4.02574682895
117.53247695742175,warmup,1,4.94722,0.9205608,4.554216800976
122.48735595494509,warmup,1,7.840539,0.9202922,7.215586885495799
133.44852800946683,warmup,1,4.42928,0.9286194,4.113115336032
141.65631897049025,warmup,1,5.8938,0.9315742,5.49051201996
146.16918296087533,warmup,1,4.06315,0.9326486,3.7894911590900002
150.71754599921405,warmup,1,9.912299,0.9304997,9.223391245810301
160.06806696532294,warmup,1,4.08101,0.9039063,3.6888506493630002
165.35423800814897,warmup,1,4.92936,0.9299625,4.584119949
169.92108296835795,warmup,1,4.42035,0.9286194,4.10482276479
174.88303495338187,warmup,1,4.22389,0.9294252,3.9257898080279996
185.33013795968145,warmup,1,7.84947,0.9294252,7.295495224644
191.50731997797266,warmup,1,5.04545,0.9283507,4.683947039315
197.33057799749076,warmup,1,7.0547,0.9291566,6.55492106602
202.95272796647623,warmup,1,4.78648,0.9192177,4.399817136696
211.53679298004135,warmup,1,2.77723,0.9280821,2.577497450583
218.25493196956813,warmup,1,3.88455,0.9184118,3.56761655769
227.9758380027488,warmup,1,1.40201,0.7228564,1.013451901364
234.08416798338294,warmup,1,4.17924,0.9294252,3.884290972848
239.0966569655575,warmup,1,4.45607,0.9286194,4.137993049758
245.49898400437087,warmup,1,4.8222,0.928888,4.4792837136
258.6826719925739,warmup,1,5.38479,0.9197549,4.952686987971
263.88375100214034,warmup,1,3.79525,0.9186804,3.4866217880999995
271.7680080095306,warmup,1,3.53628,0.9294252,3.286707746256
277.87072700448334,warmup,1,4.75076,0.928888,4.41292395488
283.99816795717925,warmup,1,4.56323,0.928888,4.23872958824
288.7611219775863,warmup,1,4.13459,0.9294252,3.842792137668
293.03189599886537,warmup,1,3.53628,0.928888,3.28480805664
297.58385196328163,warmup,1,3.8399,0.9283507,3.56477385293
302.457156998571,warmup,1,5.5366,0.9294252,5.1458555623199995
307.1906669647433,warmup,1,4.50965,0.9291566,4.19017106119
312.00154597172514,warmup,1,3.76846,0.928888,3.5004772724800004
317.54460401134565,warmup,1,4.69718,0.9280821,4.359368678478001
325.6716550095007,warmup,1,4.85792,0.928888,4.5124635929600005
332.97367696650326,warmup,1,3.53628,0.9294252,3.286707746256
339.12059996509925,warmup,1,6.40281,0.928888,5.94749337528
343.8162209931761,warmup,1,5.06331,0.9286194,4.701887894214
348.94478297792375,warmup,1,4.75969,0.9294252,4.423775830188
354.2320459964685,warmup,1,8.18881,0.9304997,7.619685248357
359.4230889575556,warmup,1,4.67039,0.928888,4.3382692263200004
364.0617289929651,warmup,1,4.07208,0.9294252,3.7846937684159996
368.9207569696009,warmup,1,4.42035,0.9294252,4.10838468282
375.47982297837734,warmup,1,5.65269,0.9278135,5.244642093315
382.979232002981,warmup,1,4.58109,0.9237842,4.231938560778
388.4398829541169,warmup,1,7.911979,0.9304997,7.3620940859063
394.57926800241694,warmup,1,5.32228,0.9294252,4.946661153456
401.5061089885421,warmup,1,5.73306,0.9304997,5.3346106100820005
406.54191200155765,warmup,1,3.29517,0.9286194,3.059958788298
411.12386796157807,warmup,1,4.62574,0.9302311,4.303007208514
417.71447099745274,warmup,1,4.66146,0.928888,4.32997425648
424.8896240023896,warmup,1,3.99171,0.928888,3.70785151848
433.3917459589429,warmup,1,7.0547,0.9299625,6.560606448750001
443.9184959628619,warmup,1,4.92043,0.9291566,4.571850009337999
448.44600796932355,warmup,1,2.49147,0.928888,2.31429658536
452.7342629735358,warmup,1,2.62542,0.9291566,2.439426320772
456.9388519739732,warmup,1,3.29517,0.9286194,3.059958788298
461.104700982105,warmup,1,2.89332,0.928888,2.6875702281600002
465.287308965344,warmup,1,4.17031,0.9299625,3.878231913375
469.4655279745348,warmup,1,2.7683,0.9286194,2.57069708502
476.41768300672993,warmup,1,2.74151,0.9283507,2.545082727557
481.516670959536,warmup,1,7.64408,0.9286194,7.098440983152
486.6809360100888,warmup,1,4.11673,0.9286194,3.8228753425619995
497.4413869786076,warmup,1,4.08101,0.9294252,3.7929935354519997
505.474106001202,warmup,1,9.787279,0.9347976,9.1491249197304
511.78063795669004,warmup,1,4.17924,0.9283507,3.879800379468
519.883929984644,warmup,1,4.57216,0.918949,4.20158185984
