path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
6.cv2,681d054a72fa7eca,Conv,"{""class"": ""Conv""}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",6.cv2,forward,False,24832,,2147328,,1,1,30,4.192,3.9482,0.8376
6.cv2.conv,8141bee62b9f4590,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 192, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",6.cv2.conv,forward,True,24576,39321600,2146304,18.3206,1600,1600,30,3.3115,3.2805,0.6925
6.cv2.bn,cac46b7b9ae7f883,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",6.cv2.bn,forward,True,256,409600,1639424,0.2498,1600,1600,30,0.2544,0.1905,0.1246
6.m.0,516db7fc8f1893b7,C3k,"{""class"": ""C3k""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",6.m.0,forward,False,45568,,1001472,,1,1,30,11.0994,8.8105,5.8836
6.m.0.cv1,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.cv1,forward,False,2112,,622848,,1,1,30,2.0837,1.4284,1.2596
6.m.0.cv1.conv,6db4fa60c850ed33,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.cv1.conv,forward,True,2048,3276800,622592,5.2632,1600,1600,30,1.5162,1.0509,0.9904
6.m.0.cv1.bn,352ee4f4fb152719,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.cv1.bn,forward,True,64,102400,409856,0.2498,1600,1600,30,0.2128,0.1004,0.2206
6.m.0.cv2,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.cv2,forward,False,2112,,622848,,1,1,30,1.3224,0.9054,0.9021
6.m.0.cv2.conv,6db4fa60c850ed33,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.cv2.conv,forward,True,2048,3276800,622592,5.2632,1600,1600,30,0.8914,0.572,0.6993
6.m.0.cv2.bn,352ee4f4fb152719,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.cv2.bn,forward,True,64,102400,409856,0.2498,1600,1600,30,0.1152,0.0757,0.1101
6.m.0.cv3,779f8899e994d313,Conv,"{""class"": ""Conv""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",6.m.0.cv3,forward,False,4224,,836096,,1,1,30,1.4145,0.9966,1.0045
